date,stock_main_close,stock_second_close,pbMRQ,peTTM,psTTM,pcfNcfTTM,peTTM/10,pcfNcfTTM/10,stock_main_close/100
2006/6/30,433.22,2.4792495,1.736002,74.502471,11.633171,-75.025939,7.4502471,0,4.3322
2006/7/3,440.13,2.4792495,1.736002,74.502471,11.633171,-75.025939,7.4502471,0,4.4013
2006/7/4,436.92,2.4792495,1.736002,74.502471,11.633171,-75.025939,7.4502471,0,4.3692
2006/7/5,433.8,2.4792495,1.736002,74.502471,11.633171,-75.025939,7.4502471,0,4.338
2006/7/6,442.65,2.4792495,1.736002,74.502471,11.633171,-75.025939,7.4502471,0,4.4265
2006/7/7,441.77,2.4792495,1.736002,74.502471,11.633171,-75.025939,7.4502471,0,4.4177
2006/7/10,444.01,2.72953564,1.911256,82.023673,12.807568,-82.599986,8.2023673,0,4.4401
2006/7/11,446.58,2.73425802,1.914563,82.165582,12.829726,-82.742892,8.2165582,0,4.4658
2006/7/12,446.61,2.69647898,1.888109,81.030307,12.652459,-81.59964,8.1030307,0,4.4661
2006/7/13,422.44,2.6445328,1.851736,79.469303,12.408716,-80.027668,7.9469303,0,4.2244
2006/7/14,425.16,2.63508804,1.845122,79.185484,12.364399,-79.741855,7.9185484,0,4.2516
2006/7/17,431.03,2.66342232,1.864963,80.03694,12.49735,-80.599294,8.003694,0,4.3103
2006/7/18,433.1,2.67758946,1.874883,80.462669,12.563825,-81.028014,8.0462669,0,4.331
2006/7/19,422.95,2.72481326,1.907949,81.881763,12.785409,-82.457079,8.1881763,0,4.2295
2006/7/20,425.97,2.72009088,1.904643,81.739854,12.763251,-82.314173,8.1739854,0,4.2597
2006/7/21,429.01,2.67758946,1.874883,80.462669,12.563825,-81.028014,8.0462669,0,4.2901
2006/7/24,429.09,2.61147614,1.828589,78.475936,12.253607,-79.027322,7.8475936,0,4.2909
2006/7/25,433.98,2.61147614,1.828589,78.475936,12.253607,-79.027322,7.8475936,0,4.3398
2006/7/26,433.58,2.597309,1.818669,78.050208,12.187132,-78.598602,7.8050208,0,4.3358
2006/7/27,427.66,2.5500852,1.785602,76.631113,11.965548,-77.169537,7.6631113,0,4.2766
2006/7/28,422.8,2.57841948,1.805442,77.48257,12.098498,-78.026976,7.748257,0,4.228
2006/7/31,406.09,2.4320257,1.702936,73.083376,11.411587,-73.596873,7.3083376,0,4.0609
2006/8/1,402.16,2.41313618,1.689709,72.515739,11.322953,-73.025247,7.2515739,0,4.0216
2006/8/2,399.85,2.2903543,1.603736,68.826092,10.746834,-69.309677,6.8826092,0,3.9985
2006/8/3,398.53,2.2903543,1.603736,68.826092,10.746834,-69.309677,6.8826092,0,3.9853
2006/8/4,387.48,2.24785288,1.573975,67.548907,10.547409,-68.023518,6.7548907,0,3.8748
2006/8/7,380.26,2.11090386,1.478082,63.433533,9.904814,-63.879228,6.3433533,0,3.8026
2006/8/8,391.28,2.20062908,1.540909,66.129812,10.325824,-66.594452,6.6129812,0,3.9128
2006/8/9,390.65,2.21007384,1.547522,66.413631,10.370141,-66.880265,6.6413631,0,3.9065
2006/8/10,396.77,2.23840812,1.567362,67.265088,10.503092,-67.737705,6.7265088,0,3.9677
2006/8/11,398.53,2.25257526,1.577282,67.690817,10.569567,-68.166424,6.7690817,0,3.9853
2006/8/14,388.87,2.19118432,1.534295,65.845994,10.281508,-66.308639,6.5845994,0,3.8887
2006/8/15,395.51,2.2195186,1.554135,66.69745,10.414458,-67.166078,6.669745,0,3.9551
2006/8/16,401.71,2.29979906,1.610349,69.109911,10.791151,-69.59549,6.9109911,0,4.0171
2006/8/17,399.05,2.29979906,1.610349,69.109911,10.791151,-69.59549,6.9109911,0,3.9905
2006/8/18,396.71,2.25729764,1.580589,67.832726,10.591725,-68.309331,6.7832726,0,3.9671
2006/8/21,397.82,2.23840812,1.554052,56.498676,5.238329,-23.233658,5.6498676,0,3.9782
2006/8/22,401.86,2.23840812,1.554052,56.498676,5.238329,-23.233658,5.6498676,0,4.0186
2006/8/23,401.24,2.22896336,1.547495,56.260285,5.216226,-23.135625,5.6260285,0,4.0124
2006/8/24,403.38,2.22424098,1.544216,56.141089,5.205175,-23.086609,5.6141089,0,4.0338
2006/8/25,404.81,2.29979906,1.596674,58.048218,5.381996,-23.870868,5.8048218,0,4.0481
2006/8/28,414.31,2.32341096,1.613067,58.644195,5.437253,-24.115948,5.8644195,0,4.1431
2006/8/29,415.88,2.29979906,1.596674,58.048218,5.381996,-23.870868,5.8048218,0,4.1588
2006/8/30,418.86,2.32813334,1.616345,58.763391,5.448304,-24.164965,5.8763391,0,4.1886
2006/8/31,421.47,2.3139662,1.60651,58.405804,5.41515,-24.017916,5.8405804,0,4.2147
2006/9/1,415.63,2.27618716,1.580281,57.45224,5.32674,-23.625787,5.745224,0,4.1563
2006/9/4,422.01,2.29507668,1.593395,57.929022,5.370945,-23.821851,5.7929022,0,4.2201
2006/9/5,421.47,2.28090954,1.583559,57.571436,5.337791,-23.674803,5.7571436,0,4.2147
2006/9/6,423.31,2.36591238,1.642574,59.716955,5.536715,-24.557094,5.9716955,0,4.2331
2006/9/7,417.21,2.31868858,1.609788,58.525,5.426202,-24.066932,5.8525,0,4.1721
2006/9/8,417.7,2.34230048,1.626181,59.120977,5.481458,-24.312013,5.9120977,0,4.177
2006/9/11,420.12,2.3139662,1.60651,58.405804,5.41515,-24.017916,5.8405804,0,4.2012
2006/9/12,422.43,2.31868858,1.609788,58.525,5.426202,-24.066932,5.8525,0,4.2243
2006/9/13,417.39,2.2667424,1.573724,57.213849,5.304637,-23.527755,5.7213849,0,4.1739
2006/9/14,416.78,2.2431305,1.557331,56.617871,5.24938,-23.282674,5.6617871,0,4.1678
2006/9/15,422.66,2.2667424,1.573724,57.213849,5.304637,-23.527755,5.7213849,0,4.2266
2006/9/18,429.98,2.3139662,1.60651,58.405804,5.41515,-24.017916,5.8405804,0,4.2998
2006/9/19,429.76,2.4792495,1.72126,62.577647,5.801947,-25.733482,6.2577647,0,4.2976
2006/9/20,431.39,2.45091522,1.701589,61.862474,5.735639,-25.439385,6.1862474,0,4.3139
2006/9/21,433.02,2.45091522,1.701589,61.862474,5.735639,-25.439385,6.1862474,0,4.3302
2006/9/22,429.88,2.42258094,1.681917,61.147301,5.669331,-25.145288,6.1147301,0,4.2988
2006/9/25,430.24,2.44147046,1.695031,61.624083,5.713536,-25.341352,6.1624083,0,4.3024
2006/9/26,427.16,2.48869426,1.727817,62.816038,5.824049,-25.831514,6.2816038,0,4.2716
2006/9/27,430.51,2.5500852,1.770439,64.36558,5.967717,-26.468724,6.436558,0,4.3051
2006/9/28,434.38,2.53119568,1.757325,63.888798,5.923511,-26.272659,6.3888798,0,4.3438
2006/9/29,438.9,2.52175092,1.750768,63.650407,5.901409,-26.174627,6.3650407,0,4.389
2006/10/9,447.31,2.54536282,1.76716,64.246385,5.956665,-26.419708,6.4246385,0,4.4731
2006/10/10,448.01,2.51230616,1.74421,63.412016,5.879306,-26.076595,6.3412016,0,4.4801
2006/10/11,448.24,2.46508236,1.711424,62.220061,5.768793,-25.586433,6.2220061,0,4.4824
2006/10/12,444.9,2.49813902,1.734375,63.054429,5.846152,-25.929546,6.3054429,0,4.449
2006/10/13,446.85,2.52175092,1.750768,63.650407,5.901409,-26.174627,6.3650407,0,4.4685
2006/10/16,445.11,2.49341664,1.731096,62.935234,5.835101,-25.88053,6.2935234,0,4.4511
2006/10/17,444.3,2.46980474,1.714703,62.339256,5.779844,-25.635449,6.2339256,0,4.443
2006/10/18,449.93,2.47452712,1.717982,62.458452,5.790895,-25.684465,6.2458452,0,4.4993
2006/10/19,451.36,2.47452712,1.717982,62.458452,5.790895,-25.684465,6.2458452,0,4.5136
2006/10/20,449.77,2.4084138,1.672081,60.789715,5.636177,-24.998239,6.0789715,0,4.4977
2006/10/23,438,2.32341096,1.613067,58.644195,5.437253,-24.115948,5.8644195,0,4.38
2006/10/24,447.32,2.40369142,1.668803,60.670519,5.625125,-24.949223,6.0670519,0,4.4732
2006/10/25,447.44,2.38007952,1.635198,44.578095,3.875085,-45.282907,4.4578095,0,4.4744
2006/10/26,447.53,2.38952428,1.641687,44.754993,3.890462,-45.462601,4.4754993,0,4.4753
2006/10/27,442.2,2.3848019,1.638443,44.666544,3.882773,-45.372754,4.4666544,0,4.422
2006/10/30,442.32,2.37535714,1.631954,44.489647,3.867396,-45.19306,4.4489647,0,4.4232
2006/10/31,446.49,2.37535714,1.631954,44.489647,3.867396,-45.19306,4.4489647,0,4.4649
2006/11/1,449.01,2.4084138,1.654665,45.108787,3.921217,-45.821989,4.5108787,0,4.4901
2006/11/2,449.03,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.4903
2006/11/3,451.22,2.4556376,1.687109,45.993273,3.998103,-46.720459,4.5993273,0,4.5122
2006/11/6,453.31,2.4556376,1.687109,45.993273,3.998103,-46.720459,4.5993273,0,4.5331
2006/11/7,452.52,2.51230616,1.726043,47.054656,4.090367,-47.798624,4.7054656,0,4.5252
2006/11/8,449.65,2.52175092,1.732532,47.231553,4.105744,-47.978318,4.7231553,0,4.4965
2006/11/9,455.04,2.52175092,1.732532,47.231553,4.105744,-47.978318,4.7231553,0,4.5504
2006/11/10,445,2.46035998,1.690354,46.081722,4.005792,-46.810307,4.6081722,0,4.45
2006/11/13,432.57,2.36119,1.622221,44.224301,3.84433,-44.923519,4.4224301,0,4.3257
2006/11/14,437.03,2.50758378,1.722798,46.966208,4.082678,-47.708777,4.6966208,0,4.3703
2006/11/15,448.7,2.53591806,1.742265,47.496899,4.12881,-48.247859,4.7496899,0,4.487
2006/11/16,446.26,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.4626
2006/11/17,453.3,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.533
2006/11/20,455.39,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.5539
2006/11/21,458.78,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.5878
2006/11/22,463.54,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.6354
2006/11/23,465.5,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.655
2006/11/24,468.76,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.6876
2006/11/27,475.99,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.7599
2006/11/28,476.24,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.7624
2006/11/29,483.62,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.8362
2006/11/30,495.88,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.9588
2006/12/1,500.34,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.0034
2006/12/4,511.4,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.114
2006/12/5,514.8,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.148
2006/12/6,508.39,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.0839
2006/12/7,506.16,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.0616
2006/12/8,489.33,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,4.8933
2006/12/11,507.55,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.0755
2006/12/12,508.71,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.0871
2006/12/13,509.87,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.0987
2006/12/14,516.95,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.1695
2006/12/15,525.89,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.2589
2006/12/18,537.7,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.377
2006/12/19,539.55,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.3955
2006/12/20,547.26,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.4726
2006/12/21,540.35,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.4035
2006/12/22,535.41,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.3541
2006/12/25,543.42,2.46508236,1.693598,46.17017,4.013481,-46.900154,4.617017,0,5.4342
2006/12/26,539.77,2.4084138,1.654665,45.108787,3.921217,-45.821989,4.5108787,0,5.3977
2006/12/27,545.58,2.2903543,1.573554,42.897572,3.729,-43.575813,4.2897572,0,5.4558
2006/12/28,539.38,2.28090954,1.567065,42.720675,3.713623,-43.396119,4.2720675,0,5.3938
2006/12/29,550.59,2.46980474,1.696843,46.258619,4.021169,-46.990001,4.6258619,0,5.5059
2007/1/4,553.69,2.4792495,1.703332,46.435516,4.036547,-47.169695,4.6435516,0,5.5369
2007/1/5,562.23,2.51230616,1.726043,47.054656,4.090367,-47.798624,4.7054656,0,5.6223
2007/1/8,579.22,2.63036566,1.807154,49.265871,4.282584,-50.0448,4.9265871,0,5.7922
2007/1/9,594.16,2.65397756,1.823376,49.708114,4.321027,-50.494035,4.9708114,0,5.9416
2007/1/10,610.42,2.66342232,1.829865,49.885011,4.336404,-50.673729,4.9885011,0,6.1042
2007/1/11,611.84,2.68231184,1.842843,50.238806,4.367159,-51.033117,5.0238806,0,6.1184
2007/1/12,599.8,2.597309,1.784443,48.646731,4.228763,-49.415871,4.8646731,0,5.998
2007/1/15,631.35,2.72953564,1.875287,51.123292,4.444046,-51.931588,5.1123292,0,6.3135
2007/1/16,652.03,2.91370846,2.00182,54.572787,4.743903,-55.435622,5.4572787,0,6.5203
2007/1/17,642.58,3.069547,2.108887,57.491591,4.997629,-58.400574,5.7491591,0,6.4258
2007/1/18,650.2,3.08371414,2.11862,57.756937,5.020695,-58.670115,5.7756937,0,6.502
2007/1/19,672.22,3.30094362,2.267864,61.825573,5.374373,-62.803079,6.1825573,0,6.7222
2007/1/22,700.2,3.35761218,2.306798,62.886956,5.466637,-63.881244,6.2886956,0,7.002
2007/1/23,702.09,3.33872266,2.29382,62.533162,5.435883,-63.521855,6.2533162,0,7.0209
2007/1/24,706.01,3.30094362,2.267864,61.825573,5.374373,-62.803079,6.1825573,0,7.0601
2007/1/25,675.78,3.1876065,2.189998,59.702806,5.189846,-60.64675,5.9702806,0,6.7578
2007/1/26,683.98,3.16871698,2.17702,59.349012,5.159091,-60.287362,5.9349012,0,6.8398
2007/1/29,700.4,3.305666,2.271109,61.914021,5.382062,-62.892926,6.1914021,0,7.004
2007/1/30,696.03,3.2584422,2.238665,61.029535,5.305175,-61.994456,6.1029535,0,6.9603
2007/1/31,655.53,3.0223232,2.076442,56.607105,4.920742,-57.502104,5.6607105,0,6.5553
2007/2/1,659.33,3.01760082,2.073198,56.518657,4.913054,-57.412257,5.6518657,0,6.5933
2007/2/2,640.88,2.86176228,1.966131,53.599853,4.659328,-54.447305,5.3599853,0,6.4088
2007/2/5,642.91,2.9278756,2.011554,54.838133,4.766969,-55.705163,5.4838133,0,6.4291
2007/2/6,654.67,3.03176796,2.082931,56.784002,4.93612,-57.681798,5.6784002,0,6.5467
2007/2/7,666.96,3.1167708,2.141331,58.376077,5.074516,-59.299045,5.8376077,0,6.6696
2007/2/8,678.76,3.11204842,2.138087,58.287629,5.066827,-59.209198,5.8287629,0,6.7876
2007/2/9,678.05,3.11204842,2.138087,58.287629,5.066827,-59.209198,5.8287629,0,6.7805
2007/2/12,699.31,3.1876065,2.189998,59.702806,5.189846,-60.64675,5.9702806,0,6.9931
2007/2/13,710.92,3.2584422,2.238665,61.029535,5.305175,-61.994456,6.1029535,0,7.1092
2007/2/14,726.9,3.541785,2.433331,66.336451,5.766495,-67.385278,6.6336451,0,7.269
2007/2/15,750.61,3.5653969,2.449553,66.778694,5.804938,-67.834513,6.6778694,0,7.5061
2007/2/16,758.02,3.52289548,2.420353,65.982657,5.73574,-67.02589,6.5982657,0,7.5802
2007/2/26,776.12,3.76373686,2.58582,70.493536,6.127862,-71.608089,7.0493536,0,7.7612
2007/2/27,709.81,3.38594646,2.326264,63.417648,5.512769,-64.420326,6.3417648,0,7.0981
2007/2/28,736.81,3.4945612,2.400887,65.451965,5.689608,-66.486808,6.5451965,0,7.3681
2007/3/1,719.9,3.38594646,2.326264,63.417648,5.512769,-64.420326,6.3417648,0,7.199
2007/3/2,730.55,3.57956404,2.459287,67.04404,5.828004,-68.104054,6.704404,0,7.3055
2007/3/5,725.82,3.89124112,2.67342,72.881648,6.335456,-74.033959,7.2881648,0,7.2582
2007/3/6,731.19,3.92429778,2.696131,73.500788,6.389277,-74.662888,7.3500788,0,7.3119
2007/3/7,750.25,4.28319866,2.942708,80.222882,6.973615,-81.491263,8.0222882,0,7.5025
2007/3/8,763.2,4.63737716,3.186041,86.856527,7.550264,-88.229791,8.6856527,0,7.632
2007/3/9,760.56,4.56654146,3.137375,85.529798,7.434934,-86.882085,8.5529798,0,7.6056
2007/3/12,769.93,4.81210522,3.306086,90.129125,7.834745,-91.554131,9.0129125,0,7.6993
2007/3/13,778.2,4.88294092,3.354752,91.455854,7.950075,-92.901837,9.1455854,0,7.782
2007/3/14,772.34,4.69404572,3.224975,87.91791,7.642528,-89.307955,8.791791,0,7.7234
2007/3/15,785.97,4.6043205,3.16333,86.237387,7.496444,-87.600862,8.6237387,0,7.8597
2007/3/16,774.77,4.76015904,3.270397,89.156191,7.750169,-90.565814,8.9156191,0,7.7477
2007/3/19,784.57,5.1001704,3.503997,95.52449,8.303753,-97.0348,9.552449,0,7.8457
2007/3/20,794.91,5.07183612,3.48453,94.993798,8.257621,-96.495718,9.4993798,0,7.9491
2007/3/21,805.68,4.97738852,3.419641,93.224826,8.103848,-94.698777,9.3224826,0,8.0568
2007/3/22,808.56,4.94905424,3.400175,92.694135,8.057716,-94.159695,9.2694135,0,8.0856
2007/3/23,816.92,5.03877946,3.461819,94.374658,8.2038,-95.866789,9.4374658,0,8.1692
2007/3/26,833.58,5.18045086,3.559152,97.028116,8.43446,-98.5622,9.7028116,0,8.3358
2007/3/27,841.48,5.16156134,3.546174,96.674322,8.403705,-98.202812,9.6674322,0,8.4148
2007/3/28,835.75,4.9112752,3.374219,91.986546,7.996206,-93.440919,9.1986546,0,8.3575
2007/3/29,820.72,4.71765762,3.241197,88.360153,7.680971,-89.75719,8.8360153,0,8.2072
2007/3/30,825.79,4.79793808,3.296352,89.863779,7.811679,-91.28459,8.9863779,0,8.2579
2007/4/2,844.66,5.0529466,3.471552,94.640004,8.226866,-96.13633,9.4640004,0,8.4466
2007/4/3,855.75,4.99627804,3.432619,93.578621,8.134602,-95.058166,9.3578621,0,8.5575
2007/4/4,864.66,4.95377662,3.403419,92.782583,8.065404,-94.249542,9.2782583,0,8.6466
2007/4/5,876.84,4.97738852,3.419641,93.224826,8.103848,-94.698777,9.3224826,0,8.7684
2007/4/6,889.2,5.2418418,3.60133,98.177948,8.534413,-99.730212,9.8177948,0,8.892
2007/4/9,907.82,5.30323274,3.643508,99.32778,8.634365,-100.898223,9.932778,0,9.0782
2007/4/10,918.66,5.20406276,3.575374,97.470359,8.472903,-99.011435,9.7470359,0,9.1866
2007/4/11,928.28,5.194618,3.568885,97.293462,8.457526,-98.831741,9.7293462,0,9.2828
2007/4/12,948.69,5.23711942,3.598085,98.089499,8.526724,-99.640365,9.8089499,0,9.4869
2007/4/13,948.43,5.32684464,3.65973,99.770023,8.672809,-101.347458,9.9770023,0,9.4843
2007/4/16,973.88,5.4779608,3.763552,102.600378,8.918846,-104.222563,10.2600378,0,9.7388
2007/4/17,989.89,5.5487965,3.812219,103.927107,9.034176,-105.570269,10.3927107,0,9.8989
2007/4/18,1009.66,5.8793631,4.039329,110.118509,9.572382,-111.859562,11.0118509,0,10.0966
2007/4/19,960.03,5.3835132,3.698663,100.831406,8.765072,-102.425623,10.0831406,0,9.6003
2007/4/20,1003.87,5.666856,3.89333,106.138322,9.226392,-107.816445,10.6138322,0,10.0387
2007/4/23,1042.82,5.91714214,4.065285,110.826098,9.633891,-112.578338,11.0826098,0,10.4282
2007/4/24,1046.81,5.91714214,4.065285,110.826098,9.633891,-112.578338,11.0826098,0,10.4681
2007/4/25,1042.66,5.61490982,3.857641,105.165388,9.141817,-106.828128,10.5165388,0,10.4266
2007/4/26,1057.05,5.66213362,3.890085,106.049874,9.218703,-107.726598,10.6049874,0,10.5705
2007/4/27,1048.48,5.42601462,3.727863,101.627444,8.83427,-103.234246,10.1627444,0,10.4848
2007/4/30,1064.77,5.23711942,3.775476,29.011417,14.156873,15.026125,2.9011417,1.5026125,10.6477
2007/5/8,1108.2,5.7613036,4.153364,31.915174,15.573837,16.530093,3.1915174,1.6530093,11.082
2007/5/9,1111.29,5.666856,4.085276,31.391975,15.318528,16.259107,3.1391975,1.6259107,11.1129
2007/5/10,1123.17,5.82269454,4.197621,32.255254,15.739788,16.706233,3.2255254,1.6706233,11.2317
2007/5/11,1114.78,6.10131496,4.398481,33.798693,16.492949,17.505639,3.3798693,1.7505639,11.1478
2007/5/14,1127.74,6.12964924,4.418907,33.955653,16.569541,17.586935,3.3955653,1.7586935,11.2774
2007/5/15,1097.94,5.74241408,4.139747,31.810534,15.522775,16.475896,3.1810534,1.6475896,10.9794
2007/5/16,1124.2,5.86519596,4.228261,32.490694,15.854677,16.828176,3.2490694,1.6828176,11.242
2007/5/17,1151.85,6.1863178,4.45976,34.269572,16.722727,17.749526,3.4269572,1.7749526,11.5185
2007/5/18,1156.68,6.3988249,4.612958,35.446771,17.297171,18.359242,3.5446771,1.8359242,11.5668
2007/5/21,1181.42,6.79550482,4.898927,37.64421,18.369468,19.49738,3.764421,1.949738,11.8142
2007/5/22,1198.41,6.75772578,4.871692,37.43493,18.267345,19.388986,3.743493,1.9388986,11.9841
2007/5/23,1223.98,7.05523572,5.086169,39.083008,19.071568,20.242589,3.9083008,2.0242589,12.2398
2007/5/24,1215.17,6.93717622,5.001059,38.429009,18.752432,19.903857,3.8429009,1.9903857,12.1517
2007/5/25,1235,6.93717622,5.001059,38.429009,18.752432,19.903857,3.8429009,1.9903857,12.35
2007/5/28,1264.05,6.9891224,5.038507,38.716769,18.892851,20.052899,3.8716769,2.0052899,12.6405
2007/5/29,1292.44,6.93717622,5.001059,38.429009,18.752432,19.903857,3.8429009,1.9903857,12.9244
2007/5/30,1199.45,6.24298636,4.500613,34.583492,16.875912,17.912117,3.4583492,1.7912117,11.9945
2007/5/31,1187.51,5.75185884,4.146555,31.862854,15.548306,16.502994,3.1862854,1.6502994,11.8751
2007/6/1,1128.57,5.17572848,3.731219,28.671337,13.990922,14.849985,2.8671337,1.4849985,11.2857
2007/6/4,1039.9,4.66571144,3.363544,25.846059,12.612255,13.386665,2.5846059,1.3386665,10.399
2007/6/5,1066.05,5.13322706,3.700579,28.435897,13.876033,14.728042,2.8435897,1.4728042,10.6605
2007/6/6,1086.22,5.2182299,3.761859,28.906777,14.105811,14.971928,2.8906777,1.4971928,10.8622
2007/6/7,1126.84,5.74241408,4.139747,31.810534,15.522775,16.475896,3.1810534,1.6475896,11.2684
2007/6/8,1145.22,6.13437162,4.422312,33.981813,16.582307,17.600484,3.3981813,1.7600484,11.4522
2007/6/11,1173.26,6.26659826,4.517635,34.714292,16.939739,17.979863,3.4714292,1.7979863,11.7326
2007/6/12,1204.25,6.375213,4.595936,35.315972,17.233344,18.291496,3.5315972,1.8291496,12.0425
2007/6/13,1234.01,7.0127343,5.055529,38.847569,18.956679,20.120645,3.8847569,2.0120645,12.3401
2007/6/14,1221.17,7.26774282,5.239367,40.260208,19.646012,20.852305,4.0260208,2.0852305,12.2117
2007/6/15,1223.03,7.09301476,5.113404,39.292288,19.173691,20.350983,3.9292288,2.0350983,12.2303
2007/6/18,1257.75,7.19690712,5.188301,39.867808,19.454531,20.649066,3.9867808,2.0649066,12.5775
2007/6/19,1275.26,7.10245952,5.120213,39.344608,19.199222,20.378081,3.9344608,2.0378081,12.7526
2007/6/20,1244.58,6.85217338,4.93978,37.958129,18.522654,19.659971,3.7958129,1.9659971,12.4458
2007/6/21,1245.19,6.7766153,4.88531,37.53957,18.318407,19.443183,3.753957,1.9443183,12.4519
2007/6/22,1187.95,6.3248416,4.527848,34.792772,16.978035,18.020511,3.4792772,1.8020511,11.8795
2007/6/25,1127.37,5.86355616,4.197621,32.255254,15.739788,16.706233,3.2255254,1.6706233,11.2737
2007/6/26,1145.47,6.3723968,4.561892,35.054372,17.10569,18.156003,3.5054372,1.8156003,11.4547
2007/6/27,1176.39,6.47701824,4.636789,35.629891,17.386529,18.454087,3.5629891,1.8454087,11.7639
2007/6/28,1112.57,5.83026752,4.173791,32.072134,15.65043,16.611388,3.2072134,1.6611388,11.1257
2007/6/29,1077.92,5.49738112,3.935483,30.240936,14.756849,15.66294,3.0240936,1.566294,10.7792
2007/7/2,1080.06,5.67333536,4.061446,31.208855,15.22917,16.164263,3.1208855,1.6164263,10.8006
2007/7/3,1101.56,5.68760192,4.071659,31.287335,15.267466,16.20491,3.1287335,1.620491,11.0156
2007/7/4,1078.95,5.63053568,4.030806,30.973415,15.114281,16.042319,3.0973415,1.6042319,10.7895
2007/7/5,1015.85,5.47360352,3.918461,30.110136,14.693022,15.595194,3.0110136,1.5595194,10.1585
2007/7/6,1066.22,5.90635584,4.228261,32.490694,15.854677,16.828176,3.2490694,1.6828176,10.6622
2007/7/9,1100.61,6.25826432,4.480186,34.426532,16.799319,17.830821,3.4426532,1.7830821,11.0061
2007/7/10,1076.1,5.93013344,4.245283,32.621494,15.918504,16.895922,3.2621494,1.6895922,10.761
2007/7/11,1086.24,5.98719968,4.286136,32.935413,16.071689,17.058514,3.2935413,1.7058514,10.8624
2007/7/12,1091.37,5.9444,4.255496,32.699974,15.9568,16.93657,3.2699974,1.693657,10.9137
2007/7/13,1090,5.85404512,4.190813,32.202934,15.714257,16.679134,3.2202934,1.6679134,10.9
2007/7/16,1057.07,5.51164768,3.945696,30.319416,14.795145,15.703588,3.0319416,1.5703588,10.5707
2007/7/17,1080.31,5.6590688,4.051232,31.130375,15.190874,16.123615,3.1130375,1.6123615,10.8031
2007/7/18,1079.95,5.64480224,4.041019,31.051895,15.152577,16.082967,3.1051895,1.6082967,10.7995
2007/7/19,1082.43,5.73515712,4.105703,31.548935,15.395121,16.340403,3.1548935,1.6340403,10.8243
2007/7/20,1124.58,6.02524384,4.313371,33.144693,16.173813,17.166908,3.3144693,1.7166908,11.2458
2007/7/23,1181.45,6.38190784,4.568701,35.106692,17.131221,18.183102,3.5106692,1.8183102,11.8145
2007/7/24,1184.62,6.2772864,4.493804,34.531172,16.850381,17.885018,3.4531172,1.7885018,11.8462
2007/7/25,1213.19,6.41044096,4.589127,35.263652,17.207813,18.264397,3.5263652,1.8264397,12.1319
2007/7/26,1231.65,6.419952,4.595936,35.315972,17.233344,18.291496,3.5315972,1.8291496,12.3165
2007/7/27,1246.44,6.64821696,4.759347,36.57165,17.846085,18.94186,3.657165,1.894186,12.4644
2007/7/30,1274.93,6.62443936,4.742325,36.440851,17.782258,18.874114,3.6440851,1.8874114,12.7493
2007/7/31,1291.31,6.78612704,4.858074,37.33029,18.216283,19.334789,3.733029,1.9334789,12.9131
2007/8/1,1241.95,6.22022016,4.452951,34.217252,16.697196,17.722427,3.4217252,1.7722427,12.4195
2007/8/2,1293.14,6.36288576,4.555083,35.002052,17.080159,18.128905,3.5002052,1.8128905,12.9314
2007/8/3,1323.4,6.34386368,4.541465,34.897412,17.029097,18.074708,3.4897412,1.8074708,13.234
2007/8/6,1350.37,6.3961744,4.578914,35.185172,17.169517,18.22375,3.5185172,1.822375,13.5037
