date,stock_main_close,stock_second_close,pbMRQ,peTTM,psTTM,pcfNcfTTM,pcfNcfTTM/100,peTTM/10,close/peTTM
2014/6/26,1080.33,3.28115152,2.108865,21.568732,1.109718,315.700366,3.15700366,3.15700366,
2014/6/27,1086.98,3.28911548,2.113984,21.621083,1.112412,316.466629,3.16466629,3.16466629,
2014/6/30,1096.78,3.30902538,2.126781,21.751962,1.119145,318.382286,3.18382286,3.18382286,
2014/7/1,1101.72,3.29707944,2.119103,21.673435,1.115105,317.232892,3.17232892,3.17232892,
2014/7/2,1106.94,3.32893528,2.139577,21.88284,1.125879,320.297944,3.20297944,3.20297944,
2014/7/3,1113.91,3.36875508,2.16517,22.144596,1.139347,324.129259,3.24129259,3.24129259,
2014/7/4,1113.55,3.37273706,2.167729,22.170772,1.140693,324.51239,3.2451239,3.2451239,
2014/7/7,1111.82,3.35680914,2.157492,22.066069,1.135306,322.979864,3.22979864,3.22979864,
2014/7/8,1120.38,3.33291726,2.142136,21.909016,1.127226,320.681075,3.20681075,3.20681075,
2014/7/9,1102.43,3.25327766,2.09095,21.385503,1.100291,313.018445,3.13018445,3.13018445,
2014/7/10,1100.86,3.24929568,2.088391,21.359327,1.098944,312.635313,3.12635313,3.12635313,1.555884736
2014/7/11,1107.81,3.26920558,2.101188,21.490205,1.105678,314.550971,3.14550971,3.14550971,
2014/7/14,1121.05,3.3050434,2.124221,21.725786,1.117799,317.999155,3.17999155,3.17999155,
2014/7/15,1116.75,3.3448632,2.149814,21.987542,1.131266,321.83047,3.2183047,3.2183047,
2014/7/16,1105.22,3.32097132,2.134459,21.830489,1.123186,319.531681,3.19531681,3.19531681,
2014/7/17,1099.05,3.28115152,2.108865,21.568732,1.109718,315.700366,3.15700366,3.15700366,
2014/7/18,1101.26,3.29707944,2.119103,21.673435,1.115105,317.232892,3.17232892,3.17232892,
2014/7/21,1100.09,3.3647731,2.162611,22.118421,1.138,323.746127,3.23746127,3.23746127,
2014/7/22,1114.76,3.40061092,2.185645,22.354002,1.150121,327.194311,3.27194311,3.27194311,
2014/7/23,1102.73,3.39264696,2.180526,22.30165,1.147427,326.428048,3.26428048,3.26428048,
2014/7/24,1101.09,3.40061092,2.185645,22.354002,1.150121,327.194311,3.27194311,3.27194311,
2014/7/25,1111.52,3.45635864,2.221475,22.720461,1.168975,332.558152,3.32558152,3.32558152,
2014/7/28,1133.83,3.55192616,2.282898,23.348676,1.201297,341.753308,3.41753308,3.41753308,
2014/7/29,1145.74,3.53998022,2.27522,23.270149,1.197257,340.603914,3.40603914,3.40603914,
2014/7/30,1150.56,3.57183606,2.295695,23.479554,1.208031,343.668966,3.43668966,3.43668966,
2014/7/31,1160.01,3.59970992,2.31361,23.662784,1.217458,346.350886,3.46350886,3.46350886,
2014/8/1,1148.29,3.51210636,2.257305,23.08692,1.187829,337.921993,3.37921993,3.37921993,
2014/8/4,1164.32,3.583782,2.303373,23.558081,1.212071,344.81836,3.4481836,3.4481836,
2014/8/5,1172.76,3.59174596,2.308491,23.610433,1.214764,345.584623,3.45584623,3.45584623,
2014/8/6,1177.33,3.61563784,2.323847,23.767486,1.222845,347.883413,3.47883413,3.47883413,
2014/8/7,1166.496,3.58776398,2.305932,23.584257,1.213418,345.201492,3.45201492,3.45201492,
2014/8/8,1174.41,3.56785408,2.293135,23.453379,1.206684,343.285834,3.43285834,3.43285834,
2014/8/11,1191.358,3.62758378,2.331525,23.846013,1.226885,349.032807,3.49032807,3.49032807,
2014/8/12,1194.943,3.63554774,2.336643,23.898365,1.229579,349.79907,3.4979907,3.4979907,
2014/8/13,1194.811,3.6634216,2.354559,24.081594,1.239006,352.480991,3.52480991,3.52480991,
2014/8/14,1187.953,3.63156576,2.334084,23.872189,1.228232,349.415939,3.49415939,3.49415939,
2014/8/15,1201.175,3.67138556,2.359677,24.133945,1.241699,353.247254,3.53247254,3.53247254,
2014/8/18,1218.731,3.7430612,2.405745,24.605107,1.265941,360.143621,3.60143621,3.60143621,
2014/8/19,1223.087,3.72713328,2.395507,24.500404,1.260554,358.611095,3.58611095,3.58611095,
2014/8/20,1222.116,3.73111526,2.398067,24.52658,1.2619,358.994226,3.58994226,3.58994226,
2014/8/21,1223.827,3.77093506,2.42366,24.788337,1.275368,362.825541,3.62825541,3.62825541,
2014/8/22,1232.504,3.7430612,2.405745,24.605107,1.265941,360.143621,3.60143621,3.60143621,
2014/8/25,1223.067,3.7231513,2.392948,24.474229,1.259207,358.227963,3.58227963,3.58227963,
2014/8/26,1202.464,3.58776398,2.4359,25.173569,1.274761,9.129455,0.09129455,0.09129455,
2014/8/27,1209.204,3.59970992,2.444011,25.257388,1.279005,9.159852,0.09159852,0.09159852,
2014/8/28,1198.708,3.5439622,2.406161,24.866234,1.259198,9.017996,0.09017996,0.09017996,
2014/8/29,1212.256,3.6036919,2.446715,25.285328,1.28042,9.169985,0.09169985,0.09169985,
2014/9/1,1232.56,3.63156576,2.465639,25.480905,1.290324,9.240913,0.09240913,0.09240913,
2014/9/2,1249.061,3.73111526,2.533228,26.179395,1.325695,9.494228,0.09494228,0.09494228,
2014/9/3,1258.743,3.76695308,2.55756,26.430851,1.338428,9.585421,0.09585421,0.09585421,
2014/9/4,1268.561,3.77491704,2.562967,26.48673,1.341258,9.605686,0.09605686,0.09605686,
2014/9/5,1273.681,3.79084496,2.573782,26.598488,1.346917,9.646216,0.09646216,0.09646216,
2014/9/9,1279.516,3.9023404,2.649481,27.380797,1.386532,9.929928,0.09929928,0.09929928,
2014/9/10,1285.181,3.89039446,2.64137,27.296978,1.382288,9.899531,0.09899531,0.09899531,
2014/9/11,1283.027,3.80677288,2.584596,26.710247,1.352576,9.686747,0.09686747,0.09686747,
2014/9/12,1294.789,3.93021426,2.668406,27.576374,1.396436,10.000857,0.10000857,0.10000857,
2014/9/15,1304.201,4.0616196,2.757623,28.498381,1.443125,10.335232,0.10335232,0.10335232,
2014/9/16,1263.041,4.34832216,2.952279,30.510031,1.544993,11.064777,0.11064777,0.11064777,
2014/9/17,1271.337,4.28461048,2.909022,30.062997,1.522356,10.902656,0.10902656,0.10902656,
2014/9/18,1279.427,4.26470058,2.895504,29.9233,1.515282,10.851993,0.10851993,0.10851993,
2014/9/19,1291.228,4.2208988,2.865765,29.615964,1.499719,10.740535,0.10740535,0.10740535,
2014/9/22,1275.519,4.17311504,2.833323,29.280689,1.482741,10.618944,0.10618944,0.10618944,
2014/9/23,1291.418,4.06560158,2.760327,28.52632,1.44454,10.345364,0.10345364,0.10345364,
2014/9/24,1309.141,4.1412592,2.811694,29.057172,1.471422,10.537883,0.10537883,0.10537883,
2014/9/25,1309.044,4.29655642,2.917133,30.146816,1.5266,10.933054,0.10933054,0.10933054,
2014/9/26,1312.603,4.34434018,2.949575,30.482091,1.543578,11.054645,0.11054645,0.11054645,
2014/9/29,1324.942,4.59122294,3.117196,32.214346,1.631298,11.682865,0.11682865,0.11682865,
2014/9/30,1333.503,4.47574552,3.038793,31.404098,1.590268,11.38902,0.1138902,0.1138902,
2014/10/8,1351.824,4.53547522,3.079346,31.823192,1.61149,11.541009,0.11541009,0.11541009,
2014/10/9,1355.706,4.40406988,2.990129,30.901185,1.564801,11.206634,0.11206634,0.11206634,
2014/10/10,1350.599,4.38814196,2.979314,30.789427,1.559141,11.166103,0.11166103,0.11166103,
2014/10/13,1349.467,4.4000879,2.987425,30.873246,1.563386,11.196501,0.11196501,0.11196501,
2014/10/14,1345.642,4.32443028,2.936058,30.342393,1.536504,11.003982,0.11003982,0.11003982,
2014/10/15,1351.125,4.36425008,2.963093,30.621789,1.550652,11.105308,0.11105308,0.11105308,
2014/10/16,1332.897,4.33239424,2.941465,30.398273,1.539334,11.024247,0.11024247,0.11024247,
2014/10/17,1323.521,4.20497088,2.854951,29.504206,1.494059,10.700005,0.10700005,0.10700005,
2014/10/20,1340.978,4.42796176,3.00635,31.068823,1.57329,11.267429,0.11267429,0.11267429,
2014/10/21,1330.766,4.42397978,3.003646,31.040883,1.571875,11.257296,0.11257296,0.11257296,
2014/10/22,1316.027,4.41601582,2.998239,30.985004,1.569045,11.237031,0.11237031,0.11237031,
2014/10/23,1296.053,4.47176354,3.036089,31.376158,1.588853,11.378887,0.11378887,0.11378887,
2014/10/24,1296.643,4.48370948,3.0442,31.459977,1.593097,11.409285,0.11409285,0.11409285,
2014/10/27,1302.392,4.3005384,2.919836,30.174756,1.528015,10.943186,0.10943186,0.10943186,
2014/10/28,1333.526,4.3602681,2.96039,30.59385,1.549238,11.095175,0.11095175,0.11095175,
2014/10/29,1349.975,4.51158334,3.063125,31.655554,1.603001,11.480213,0.11480213,0.11480213,
2014/10/30,1349.573,4.46379958,2.992875,45.538765,1.661432,17.110593,0.17110593,0.17110593,
2014/10/31,1350.498,4.58325898,3.07297,46.757466,1.705895,17.568503,0.17568503,0.17568503,
2014/11/3,1361.379,4.61511482,3.094329,47.082452,1.717752,17.690613,0.17690613,0.17690613,
2014/11/4,1353.814,4.5394572,3.043602,46.310609,1.689592,17.400603,0.17400603,0.17400603,
2014/11/5,1353.119,4.55140314,3.051612,46.432479,1.694039,17.446394,0.17446394,0.17446394,
2014/11/6,1364.534,4.63104274,3.105008,47.244946,1.723681,17.751668,0.17751668,0.17751668,
2014/11/7,1354.358,4.65095264,3.118357,47.448062,1.731091,17.827986,0.17827986,0.17827986,
2014/11/10,1365.639,4.73059224,3.171754,48.260529,1.760733,18.13326,0.1813326,0.1813326,
2014/11/11,1325.731,4.51158334,3.024913,46.026245,1.679218,17.293757,0.17293757,0.17293757,
2014/11/12,1345.412,4.55538512,3.054281,46.473102,1.695521,17.461658,0.17461658,0.17461658,
2014/11/13,1325.782,4.39610592,2.947488,44.848169,1.636237,16.85111,0.1685111,0.1685111,
2014/11/14,1322.62,4.47574552,3.000885,45.660635,1.665879,17.156384,0.17156384,0.17156384,
2014/11/17,1335.73,4.4000879,2.950158,44.888792,1.637719,16.866374,0.16866374,0.16866374,
2014/11/18,1338.091,4.40406988,2.952828,44.929415,1.639201,16.881637,0.16881637,0.16881637,
2014/11/19,1347.359,4.44787166,2.982196,45.376272,1.655504,17.049538,0.17049538,0.17049538,
2014/11/20,1344.57,4.50760136,3.022243,45.985622,1.677736,17.278493,0.17278493,0.17278493,
2014/11/21,1359.827,4.49565542,3.014234,45.863752,1.673289,17.232702,0.17232702,0.17232702,
2014/11/24,1377.791,4.58724096,3.07564,46.798089,1.707378,17.583767,0.17583767,0.17583767,
2014/11/25,1397.41,4.62307878,3.099668,47.163699,1.720716,17.72114,0.1772114,0.1772114,
2014/11/26,1405.655,4.65095264,3.118357,47.448062,1.731091,17.827986,0.17827986,0.17827986,
2014/11/27,1416.177,4.59520492,3.08098,46.879336,1.710342,17.614294,0.17614294,0.17614294,
2014/11/28,1420.319,4.4996374,3.016904,45.904375,1.674771,17.247966,0.17247966,0.17247966,
2014/12/1,1412.562,4.7385562,3.177093,48.341776,1.763697,18.163787,0.18163787,0.18163787,
2014/12/2,1433.496,4.75448412,3.187773,48.504269,1.769626,18.224842,0.18224842,0.18224842,
2014/12/3,1452.923,4.8381057,3.243839,49.357359,1.80075,18.545379,0.18545379,0.18545379,
2014/12/4,1481.964,4.93367322,3.307915,50.33232,1.83632,18.911708,0.18911708,0.18911708,
2014/12/5,1454.634,4.68679046,3.142386,47.813672,1.74443,17.965359,0.17965359,0.17965359,
2014/12/8,1466.649,4.65095264,3.118357,47.448062,1.731091,17.827986,0.17827986,0.17827986,
2014/12/9,1403.389,4.65095264,3.118357,47.448062,1.731091,17.827986,0.17827986,0.17827986,
2014/12/10,1452.528,4.82615976,3.23583,49.235489,1.796303,18.499588,0.18499588,0.18499588,
2014/12/11,1465.587,4.92172728,3.299905,50.21045,1.831874,18.865917,0.18865917,0.18865917,
2014/12/12,1479.82,4.90978134,3.291896,50.08858,1.827428,18.820126,0.18820126,0.18820126,
2014/12/15,1500.564,5.0770245,3.404029,51.79476,1.889676,19.4612,0.194612,0.194612,
2014/12/16,1503.584,4.99340292,3.347962,50.94167,1.858552,19.140663,0.19140663,0.19140663,
2014/12/17,1492.941,4.85403362,3.254518,49.519853,1.806678,18.606434,0.18606434,0.18606434,
2014/12/18,1484.259,4.83412372,3.241169,49.316736,1.799268,18.530116,0.18530116,0.18530116,
2014/12/19,1465.588,4.7385562,3.177093,48.341776,1.763697,18.163787,0.18163787,0.18163787,
2014/12/22,1412.301,4.33637622,2.907441,44.238818,1.614005,16.622155,0.16622155,0.16622155,
2014/12/23,1392.619,4.29257444,2.878073,43.791962,1.597702,16.454254,0.16454254,0.16454254,
2014/12/24,1404.4,4.4000879,2.950158,44.888792,1.637719,16.866374,0.16866374,0.16866374,
2014/12/25,1424.618,4.41203384,2.958168,45.010662,1.642165,16.912165,0.16912165,0.16912165,
2014/12/26,1439.477,4.39212394,2.944819,44.807545,1.634755,16.835846,0.16835846,0.16835846,
2014/12/29,1418.489,4.2208988,2.830016,43.060742,1.571024,16.179508,0.16179508,0.16179508,
2014/12/30,1398.567,4.11338534,2.757931,41.963911,1.531008,15.767388,0.15767388,0.15767388,
2014/12/31,1415.191,4.2009889,2.816667,42.857625,1.563614,16.103189,0.16103189,0.16103189,
2015/1/5,1436.864,4.4797275,3.003555,45.701259,1.667361,17.171647,0.17171647,0.17171647,
2015/1/6,1461.316,4.49167344,3.011564,45.823129,1.671807,17.217439,0.17217439,0.17217439,
2015/1/7,1457.447,4.47574552,3.000885,45.660635,1.665879,17.156384,0.17156384,0.17156384,
2015/1/8,1451.145,4.4598176,2.990206,45.498142,1.65995,17.095329,0.17095329,0.17095329,
2015/1/9,1442.837,4.45583562,2.987536,45.457519,1.658468,17.080065,0.17080065,0.17080065,
2015/1/12,1432.56,4.3403582,2.910111,44.279442,1.615487,16.637418,0.16637418,0.16637418,
2015/1/13,1452.366,4.4000879,2.950158,44.888792,1.637719,16.866374,0.16866374,0.16866374,
2015/1/14,1445.858,4.4399077,2.976856,45.295025,1.65254,17.019011,0.17019011,0.17019011,
2015/1/15,1459.692,4.44787166,2.982196,45.376272,1.655504,17.049538,0.17049538,0.17049538,
2015/1/16,1478.467,4.47574552,3.000885,45.660635,1.665879,17.156384,0.17156384,0.17156384,
2015/1/19,1428.37,4.3005384,2.883413,43.873208,1.600666,16.484782,0.16484782,0.16484782,
2015/1/20,1476.841,4.41601582,2.960837,45.051285,1.643647,16.927428,0.16927428,0.16927428,
2015/1/21,1512.292,4.5394572,3.043602,46.310609,1.689592,17.400603,0.17400603,0.17400603,
2015/1/22,1530.275,4.60715086,3.088989,47.001206,1.714788,17.660085,0.17660085,0.17660085,
2015/1/23,1514.297,4.69077244,3.145056,47.854296,1.745912,17.980623,0.17980623,0.17980623,
2015/1/26,1548.016,4.81421382,3.22782,49.113619,1.791857,18.453797,0.18453797,0.18453797,
2015/1/27,1549.931,4.8779255,3.270537,49.763593,1.815571,18.698016,0.18698016,0.18698016,
2015/1/28,1538.856,4.88987144,3.278547,49.885463,1.820017,18.743807,0.18743807,0.18743807,
2015/1/29,1529.383,4.7385562,3.177093,48.341776,1.763697,18.163787,0.18163787,0.18163787,
2015/1/30,1512.388,4.70670036,3.155735,48.016789,1.75184,18.041678,0.18041678,0.18041678,
2015/2/2,1502.891,4.7186463,3.163744,48.138659,1.756287,18.087469,0.18087469,0.18087469,
2015/2/3,1533.217,4.7584661,3.190443,48.544893,1.771108,18.240106,0.18240106,0.18240106,
2015/2/4,1529.04,4.66688056,3.129037,47.610556,1.73702,17.889041,0.17889041,0.17889041,
2015/2/5,1526.113,4.62706076,3.102338,47.204322,1.722199,17.736404,0.17736404,0.17736404,
2015/2/6,1495.262,4.57131304,3.064961,46.635596,1.701449,17.522712,0.17522712,0.17522712,
2015/2/9,1489.393,4.5394572,3.043602,46.310609,1.689592,17.400603,0.17400603,0.17400603,
2015/2/10,1512.49,4.57529502,3.067631,46.676219,1.702931,17.537976,0.17537976,0.17537976,
2015/2/11,1533.322,4.70670036,3.155735,48.016789,1.75184,18.041678,0.18041678,0.18041678,
2015/2/12,1544.804,4.68679046,3.142386,47.813672,1.74443,17.965359,0.17965359,0.17965359,
2015/2/13,1569.561,4.7385562,3.177093,48.341776,1.763697,18.163787,0.18163787,0.18163787,
2015/2/16,1600.046,4.83412372,3.241169,83.832846,1.853794,18.530116,0.18530116,0.18530116,
2015/2/17,1610.727,4.7982859,3.217141,83.211351,1.840051,18.392742,0.18392742,0.18392742,
2015/2/25,1598.304,4.78633996,3.209131,83.004186,1.83547,18.346951,0.18346951,0.18346951,
2015/2/26,1614.71,4.85403362,3.254518,84.178122,1.861429,18.606434,0.18606434,0.18606434,
2015/2/27,1630.051,4.8381057,3.243839,83.901901,1.855321,18.545379,0.18545379,0.18545379,
2015/3/2,1663.651,4.94561916,3.315924,85.766388,1.896551,18.957499,0.18957499,0.18957499,
2015/3/3,1644.994,5.0172948,3.363981,87.009379,1.924037,19.232245,0.19232245,0.19232245,
2015/3/4,1673.244,5.06906054,3.398689,87.907095,1.943888,19.430673,0.19430673,0.19430673,
2015/3/5,1677.766,5.3557631,3.590917,92.87906,2.053833,20.529659,0.20529659,0.20529659,
2015/3/6,1651.771,5.375673,3.604266,93.224335,2.061468,20.605977,0.20605977,0.20605977,
2015/3/9,1672.071,5.55088012,3.721738,96.262758,2.128657,21.277579,0.21277579,0.21277579,
2015/3/10,1691.981,5.59866388,3.753776,97.091419,2.146981,21.460743,0.21460743,0.21460743,
2015/3/11,1689.154,5.56680804,3.732417,96.538978,2.134765,21.338634,0.21338634,0.21338634,
2015/3/12,1684.835,5.3557631,3.590917,92.87906,2.053833,20.529659,0.20529659,0.20529659,
2015/3/13,1708.079,5.44336666,3.649653,94.398271,2.087427,20.86546,0.2086546,0.2086546,
2015/3/16,1760.19,5.6743215,3.804503,98.403465,2.175994,21.750753,0.21750753,0.21750753,
2015/3/17,1781.775,5.61857378,3.767125,97.436694,2.154616,21.537062,0.21537062,0.21537062,
2015/3/18,1818.376,5.88138446,3.943334,101.994328,2.255399,22.544465,0.22544465,0.22544465,
2015/3/19,1827.858,6.06853752,4.068815,105.239916,2.327168,23.261858,0.23261858,0.23261858,
2015/3/20,1852.943,6.02473574,4.039447,104.48031,2.310371,23.093958,0.23093958,0.23093958,
2015/3/23,1903.644,6.23976266,4.183618,108.209284,2.39283,23.918197,0.23918197,0.23918197,
2015/3/24,1922.847,6.3512581,4.258373,110.142825,2.435586,24.34558,0.2434558,0.2434558,
2015/3/25,1943.688,6.3313482,4.245024,109.79755,2.427951,24.269262,0.24269262,0.24269262,
2015/3/26,1914.226,6.6897264,4.485308,116.012506,2.565382,25.642994,0.25642994,0.25642994,
2015/3/27,1935.594,6.4906274,4.351817,112.559753,2.489032,24.879809,0.24879809,0.24879809,
2015/3/30,1948.06,6.45877156,4.330458,112.007312,2.476816,24.7577,0.247577,0.247577,
2015/3/31,1958.403,7.10385232,4.76297,123.194232,2.724192,27.230417,0.27230417,0.27230417,
2015/4/1,2005.666,7.0281947,4.906914,122.521884,2.695178,54.672601,0.54672601,0.54672601,
2015/4/2,2043.026,7.0281947,4.906914,122.521884,2.695178,54.672601,0.54672601,0.54672601,
2015/4/3,2080.395,7.73300516,5.398996,134.808781,2.96546,60.155349,0.60155349,0.60155349,
2015/4/7,2124.093,8.50550928,5.938339,148.275775,3.2617,66.164689,0.66164689,0.66164689,
2015/4/8,2109.034,9.357653,6.533285,163.13112,3.588481,72.793548,0.72793548,0.72793548,
2015/4/9,2096.972,10.2934183,7.186614,179.444232,3.947329,80.072903,0.80072903,0.80072903,
2015/4/10,2149.112,10.52835512,7.350641,183.539864,4.037423,81.900486,0.81900486,0.81900486,
2015/4/13,2187.733,10.54826502,7.364542,183.886952,4.045058,82.055366,0.82055366,0.82055366,1.432304279
2015/4/14,2181.887,9.90716624,6.916942,172.710735,3.799209,77.068233,0.77068233,0.77068233,
2015/4/15,2101.65,9.39349082,6.558306,163.755877,3.602224,73.072332,0.73072332,0.73072332,
2015/4/16,2126.153,8.8399956,6.17187,154.106845,3.38997,68.766671,0.68766671,0.68766671,
2015/4/17,2136.27,8.80415778,6.146849,153.482088,3.376226,68.487887,0.68487887,0.68487887,
2015/4/20,2093.706,8.90768926,6.219132,155.286943,3.415929,69.293263,0.69293263,0.69293263,
2015/4/21,2174.925,9.12669816,6.372038,159.104905,3.499914,70.996942,0.70996942,0.70996942,
2015/4/22,2234.461,9.27403142,6.474903,161.673353,3.556414,72.143053,0.72143053,0.72143053,
2015/4/23,2256.975,8.87185144,6.194111,154.662185,3.402186,69.014479,0.69014479,0.69014479,
2015/4/24,2256.362,8.39799582,5.863276,146.401503,3.220471,65.328338,0.65328338,0.65328338,
2015/4/27,2271.275,8.55727502,5.974481,149.178203,3.281552,66.567377,0.66567377,0.66567377,
2015/4/28,2208.561,8.163059,5.699249,142.305871,3.130377,63.500755,0.63500755,0.63500755,
2015/4/29,2254.975,8.49356334,5.929999,148.067523,3.257119,66.071761,0.66071761,0.66071761,
2015/4/30,2267.773,8.35817602,5.77386,272.399413,3.248151,51.699187,0.51699187,0.51699187,
2015/5/4,2281.655,8.561257,5.91415,279.017979,3.327072,52.955337,0.52955337,0.52955337,
2015/5/5,2217.886,7.99979782,5.526291,260.719591,3.108878,49.482452,0.49482452,0.49482452,
2015/5/6,2206.709,8.02767168,5.545547,261.628021,3.11971,49.654865,0.49654865,0.49654865,
2015/5/7,2181.299,8.163059,5.639073,266.040399,3.172324,50.492298,0.50492298,0.50492298,
2015/5/8,2272.169,8.68868036,6.002174,283.170805,3.376591,53.743509,0.53743509,0.53743509,
2015/5/11,2373.916,8.8399956,6.106703,288.102285,3.435395,54.679464,0.54679464,0.54679464,
2015/5/12,2425.902,9.13,6.278626,296.213273,3.532112,56.218863,0.56218863,0.56218863,
2015/5/13,2445.873,8.85,6.086073,287.128967,3.423789,54.494736,0.54494736,0.54494736,
2015/5/14,2454.198,9.12,6.271749,295.888833,3.528244,56.157287,0.56157287,0.56157287,
2015/5/15,2442.756,8.84,6.079196,286.804527,3.41992,54.43316,0.5443316,0.5443316,
2015/5/18,2501.461,9.4,6.464303,304.97314,3.636567,57.881415,0.57881415,0.57881415,
2015/5/19,2567.287,9.8,6.73938,317.95072,3.791314,60.344453,0.60344453,0.60344453,
2015/5/20,2619.324,10.78,7.413318,349.745792,4.170446,66.378899,0.66378899,0.66378899,
2015/5/21,2713.419,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/5/22,2740.917,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/5/25,2785.071,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/5/26,2884.661,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/5/27,2918.024,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/5/28,2756.926,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/5/29,2793.254,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/1,2926.962,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/2,3029.974,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/3,3041.412,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/4,3023.697,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/5,3051.955,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/8,2999.34,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/9,2994.853,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/10,3055.58,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/11,3100.935,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/12,3140.662,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/15,3073.07,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/16,2962.655,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/17,3021.4,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/18,2913.6,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/19,2742.184,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/23,2774.636,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/24,2822.734,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/25,2716.709,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/26,2502.955,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/29,2351.403,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/6/30,2464.226,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/7/1,2346.132,11.86,8.156025,384.785259,4.588264,73.029104,0.73029104,0.73029104,
2015/7/2,2215.814,10.67,7.337672,346.176958,4.12789,65.701563,0.65701563,0.65701563,
2015/7/3,2098.478,9.6,6.601841,311.46193,3.713941,59.112934,0.59112934,0.59112934,
2015/7/6,2041.852,8.64,5.941657,280.315737,3.342547,53.201641,0.53201641,0.53201641,
2015/7/7,1932.832,7.78,5.350242,252.413939,3.009839,47.906107,0.47906107,0.47906107,
2015/7/8,1884.454,8.22,5.652827,266.689278,3.180062,50.61545,0.5061545,0.5061545,
2015/7/9,1955.352,9.04,6.216734,293.293317,3.497294,55.664679,0.55664679,0.55664679,
2015/7/10,2035.26,9.94,6.835657,322.492873,3.845476,61.206517,0.61206517,0.61206517,
2015/7/13,2120.246,10.93,7.516472,354.612385,4.228476,67.302538,0.67302538,0.67302538,
2015/7/14,2149.516,9.86,6.780641,319.897357,3.814526,60.713909,0.60713909,0.60713909,
2015/7/15,2058.843,8.87,6.099826,287.777846,3.431526,54.617888,0.54617888,0.54617888,
2015/7/16,2086.517,8.77,6.031057,284.533451,3.392839,54.002128,0.54002128,0.54002128,
2015/7/17,2190.418,9.35,6.429918,303.350942,3.617223,57.573535,0.57573535,0.57573535,
2015/7/20,2230.292,9.14,6.285503,296.537712,3.535981,56.280439,0.56280439,0.56280439,
2015/7/21,2265.099,9.07,6.237365,294.266636,3.5089,55.849407,0.55849407,0.55849407,
2015/7/22,2287.98,9.02,6.20298,292.644438,3.489557,55.541528,0.55541528,0.55541528,
2015/7/23,2352.649,9.92,6.821903,321.843994,3.837739,61.083365,0.61083365,0.61083365,
2015/7/24,2322.706,9.79,6.732503,317.626281,3.787446,60.282877,0.60282877,0.60282877,
2015/7/27,2160.092,8.81,6.058565,285.831209,3.408314,54.248432,0.54248432,0.54248432,
2015/7/28,2111.698,8.36,5.749104,271.231431,3.234223,51.477513,0.51477513,0.51477513,
2015/7/29,2198.813,9.11,6.264872,295.564394,3.524375,56.095711,0.56095711,0.56095711,
2015/7/30,2128.155,8.55,5.879765,277.395781,3.307728,52.647457,0.52647457,0.52647457,
2015/7/31,2110.622,8.79,6.044811,285.18233,3.400577,54.12528,0.5412528,0.5412528,
2015/8/3,2053.116,9.03,6.209857,292.968878,3.493425,55.603104,0.55603104,0.55603104,
2015/8/4,2150.952,9.57,6.581211,310.488611,3.702335,58.928206,0.58928206,0.58928206,
2015/8/5,2128.416,9.14,6.285503,296.537712,3.535981,56.280439,0.56280439,0.56280439,
2015/8/6,2113.648,8.96,6.161719,290.697801,3.466345,55.172072,0.55172072,0.55172072,
