,ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
2187,000507.SZ,20110106,6.6266,6.7777,6.4364,6.6119,6.5827,0.029200000000000337,0.4436,124891.84,169173.8379
2188,000507.SZ,20110105,6.2608,6.6314,6.217,6.5827,6.2511,0.3315999999999999,5.3047,155489.76,206899.2164
2189,000507.SZ,20110104,6.373,6.4851,6.2121,6.2511,6.1585,0.09260000000000002,1.5036,104755.11,135917.2641
2190,000507.SZ,20101231,6.1048,6.3389,6.1048,6.1585,5.9975,0.16100000000000048,2.6845,75601.99,96366.2484
2191,000507.SZ,20101229,5.8025,6.0609,5.7586,5.9975,5.8708,0.1266999999999996,2.1581,47418.43,57953.4336
2192,000507.SZ,20101228,5.6806,5.8854,5.5294,5.8708,5.705,0.16579999999999995,2.9062,51036.55,59589.5976
2193,000507.SZ,20101227,6.0463,6.1097,5.6611,5.705,5.9975,-0.29249999999999954,-4.877,60319.42,73040.1838
2194,000507.SZ,20101224,6.178,6.295,5.9634,5.9975,6.3145,-0.31700000000000017,-5.0202,64663.3,80570.5837
2195,000507.SZ,20101223,6.1341,6.4315,6.0853,6.3145,6.1487,0.16579999999999995,2.6965,137219.61,178549.3854
2196,000507.SZ,20101222,5.9975,6.1731,5.9244,6.1487,5.9585,0.19019999999999992,3.1921,89738.57,112108.7126
2197,000507.SZ,20101221,5.939,5.9683,5.8025,5.9585,5.9195,0.0389999999999997,0.6588,38337.71,46422.4056
2198,000507.SZ,20101220,6.0463,6.0951,5.705,5.9195,6.0366,-0.11709999999999976,-1.9398,56763.69,68577.1037
2199,000507.SZ,20101217,5.9098,6.0561,5.9098,6.0366,5.9488,0.08779999999999966,1.4759,37147.62,45781.1196
2200,000507.SZ,20101216,5.939,6.0609,5.9,5.9488,5.9488,0.0,0.0,43267.07,53203.2567
2201,000507.SZ,20101215,6.0561,6.1341,5.8903,5.9488,6.0219,-0.07309999999999928,-1.2139,76950.78,94904.0743
2202,000507.SZ,20101214,5.8464,6.0609,5.7927,6.0219,5.8074,0.21449999999999925,3.6936,103653.61,126550.8772
2203,000507.SZ,20101213,5.6562,5.8513,5.6513,5.8074,5.6026,0.20480000000000054,3.6554,70920.76,83575.6761
2204,000507.SZ,20101210,5.388,5.6221,5.3734,5.6026,5.4709,0.13169999999999948,2.4073,43900.45,49946.3773
2205,000507.SZ,20101209,5.7099,5.7099,5.4465,5.4709,5.7537,-0.28279999999999994,-4.9151,92331.76,105071.1157
2206,000507.SZ,20101208,5.9244,5.9244,5.6562,5.7537,5.9049,-0.15119999999999933,-2.5606,86763.22,102482.1602
2207,000507.SZ,20101207,5.8025,5.9342,5.5977,5.9049,5.8025,0.10239999999999938,1.7648,60263.28,70935.2117
2208,000507.SZ,20101206,6.1389,6.1487,5.7927,5.8025,6.1097,-0.3071999999999999,-5.0281,84472.65,102413.9287
2209,000507.SZ,20101202,6.256,6.2852,6.0902,6.1097,6.1194,-0.009699999999999598,-0.1585,68516.3,86634.327
2210,000507.SZ,20101201,6.2023,6.2413,6.0951,6.1194,6.1487,-0.029300000000000104,-0.4765,44899.2,56687.2476
2211,000507.SZ,20101130,6.256,6.3779,5.9537,6.1487,6.3047,-0.15600000000000058,-2.4743,73563.24,93033.7953
2212,000507.SZ,20101129,6.2413,6.3535,6.1194,6.3047,6.2511,0.053600000000000314,0.8574,63413.96,81050.0212
2213,000507.SZ,20101126,6.3389,6.3876,6.1341,6.2511,6.4071,-0.1559999999999997,-2.4348,71598.61,91726.1217
2214,000507.SZ,20101125,6.3242,6.4169,6.2657,6.4071,6.256,0.15109999999999957,2.4153,68381.9,89241.4101
2215,000507.SZ,20101124,5.978,6.2804,5.978,6.256,6.1146,0.14139999999999997,2.3125,75563.48,95764.2457
2216,000507.SZ,20101123,6.4851,6.4851,5.939,6.1146,6.4851,-0.37049999999999983,-5.7131,136070.74,172376.5263
2217,000507.SZ,20101122,6.3584,6.6704,6.3437,6.4851,6.4851,0.0,0.0,135809.89,181887.0349
2218,000507.SZ,20101119,6.1926,6.5437,6.0463,6.4851,6.1194,0.36570000000000036,5.9761,123104.21,158364.7888
2219,000507.SZ,20101118,6.1292,6.2413,6.0122,6.1194,6.0414,0.0779999999999994,1.2911,64983.02,81719.7442
2220,000507.SZ,20101117,6.0707,6.3047,5.8513,6.0414,6.1877,-0.1463000000000001,-2.3644,94207.89,118392.5655
2221,000507.SZ,20101116,6.5583,6.5583,6.0756,6.1877,6.6412,-0.4535,-6.8286,138556.94,179285.1445
2222,000507.SZ,20101115,6.5339,6.6558,6.1926,6.6412,6.5388,0.10240000000000027,1.566,189889.65,249716.4292
2223,000507.SZ,20101112,7.158,7.1678,6.5388,6.5388,7.2653,-0.7264999999999997,-9.9996,220818.54,305208.7343
2224,000507.SZ,20101111,7.4896,7.5579,7.2604,7.2653,7.5384,-0.27310000000000034,-3.6228,119336.09,179854.5146
2225,000507.SZ,20101110,7.5042,7.6847,7.2604,7.5384,7.5237,0.01470000000000038,0.1954,141596.78,215859.7496
2226,000507.SZ,20101109,7.7042,7.7285,7.3872,7.5237,7.7432,-0.21950000000000003,-2.8347,162902.65,250105.8332
2227,000507.SZ,20101108,7.1434,7.8017,7.0459,7.7432,7.1434,0.5998000000000001,8.3966,209300.24,320246.2455
2228,000507.SZ,20101105,7.0118,7.4604,7.0069,7.1434,7.0069,0.13649999999999984,1.9481,241474.59,357298.6831
2229,000507.SZ,20101104,6.4754,7.0849,6.4754,7.0069,6.4413,0.5655999999999999,8.7808,266416.11,372303.0642
2230,000507.SZ,20101103,6.4364,6.6558,6.3876,6.4413,6.4364,0.0049000000000001265,0.0761,133944.18,179358.908
2231,000507.SZ,20101102,6.3291,6.6266,6.3242,6.4364,6.2804,0.1559999999999997,2.4839,145210.3,193708.3067
2232,000507.SZ,20101101,6.1682,6.4656,6.1633,6.2804,6.1536,0.12680000000000025,2.0606,121555.32,158049.0554
2233,000507.SZ,20101029,6.0804,6.1682,6.0414,6.1536,6.0268,0.12680000000000025,2.1039,132483.91,165776.9469
2234,000507.SZ,20101028,5.7635,6.1828,5.7586,6.0268,5.8366,0.19019999999999992,3.2587,158450.59,195187.7871
2235,000507.SZ,20101027,5.9244,5.978,5.7537,5.8366,5.9147,-0.07810000000000006,-1.3204,100879.98,121002.8656
2236,000507.SZ,20101026,5.7976,5.9293,5.7489,5.9147,5.7976,0.11709999999999976,2.0198,150474.6,180907.5048
2237,000507.SZ,20101025,5.2613,5.7976,5.2613,5.7976,5.271,0.5266000000000002,9.9905,169775.29,195800.9602
2238,000507.SZ,20101022,5.271,5.2905,5.2174,5.271,5.2661,0.0049000000000001265,0.093,41798.65,45118.0701
2239,000507.SZ,20101021,5.3051,5.349,5.1979,5.2661,5.31,-0.04389999999999983,-0.8267,59640.1,64152.8323
2240,000507.SZ,20101020,5.3246,5.4709,5.2515,5.31,5.4417,-0.13170000000000037,-2.4202,78954.34,86692.14
2241,000507.SZ,20101019,5.4124,5.4758,5.3149,5.4417,5.3978,0.04389999999999983,0.8133,84220.03,93088.1874
2242,000507.SZ,20101018,5.1979,5.4758,5.0516,5.3978,5.2125,0.1852999999999998,3.5549,118339.98,129187.5519
2243,000507.SZ,20101015,5.2027,5.2759,5.1199,5.2125,5.1881,0.024399999999999977,0.4703,58287.68,62155.654
2244,000507.SZ,20101014,5.3783,5.388,5.1199,5.1881,5.3734,-0.1852999999999998,-3.4485,97311.77,104594.4035
2245,000507.SZ,20101013,5.388,5.4124,5.2661,5.3734,5.3832,-0.009800000000000253,-0.182,71719.32,78362.5439
2246,000507.SZ,20101012,5.1979,5.3929,5.1979,5.3832,5.2369,0.1463000000000001,2.7936,87739.58,96135.0987
2247,000507.SZ,20101011,5.3442,5.4027,5.1686,5.2369,5.3344,-0.09749999999999925,-1.8278,123358.27,133880.8013
2248,000507.SZ,20101008,5.2661,5.3783,5.2076,5.3344,5.2808,0.053599999999999426,1.015,126557.83,137242.8635
2249,000507.SZ,20100930,5.3051,5.3442,5.115,5.2808,5.349,-0.06820000000000004,-1.275,117273.83,124599.0278
2250,000507.SZ,20100929,5.8025,5.8025,5.3295,5.349,5.7927,-0.44369999999999976,-7.6596,94804.31,107194.4975
2251,000507.SZ,20100928,5.7879,5.9244,5.7537,5.7927,5.7927,0.0,0.0,49120.27,58680.7282
2252,000507.SZ,20100927,5.744,5.8366,5.6708,5.7927,5.7001,0.09260000000000002,1.6245,35613.06,42180.78
2253,000507.SZ,20100921,5.8561,5.9244,5.666,5.7001,5.8464,-0.1463000000000001,-2.5024,40470.75,47451.0157
2254,000507.SZ,20100920,5.6806,5.978,5.6806,5.8464,5.6855,0.16089999999999982,2.83,73407.2,88239.504
2255,000507.SZ,20100916,5.7586,6.0122,5.6806,5.6855,5.7537,-0.06820000000000004,-1.1853,105108.64,126044.4411
2256,000507.SZ,20100915,5.7976,5.8756,5.6416,5.7537,5.8123,-0.05859999999999932,-1.0082,90848.05,107042.472
2257,000507.SZ,20100914,5.9732,5.9732,5.744,5.8123,5.8903,-0.07800000000000029,-1.3242,85975.96,102575.3018
2258,000507.SZ,20100913,5.7732,5.9537,5.7732,5.8903,5.7684,0.12190000000000012,2.1132,63442.47,76744.4439
2259,000507.SZ,20100910,5.8171,5.8805,5.6806,5.7684,5.8123,-0.04389999999999983,-0.7553,81052.49,96180.1876
2260,000507.SZ,20100909,6.0512,6.1243,5.8025,5.8123,6.1048,-0.2925000000000004,-4.7913,127711.52,154558.7698
2261,000507.SZ,20100908,6.0219,6.2316,5.9244,6.1048,6.017,0.08779999999999966,1.4592,96621.3,120826.1568
2262,000507.SZ,20100907,5.9488,6.0561,5.8951,6.017,5.9244,0.09260000000000002,1.563,85805.41,105494.5666
2263,000507.SZ,20100906,5.978,6.0512,5.8513,5.9244,5.9732,-0.048799999999999955,-0.817,138975.26,169535.9587
2264,000507.SZ,20100903,5.6611,6.1828,5.6611,5.9732,5.6221,0.35110000000000063,6.245,296434.09,363191.0866
2265,000507.SZ,20100902,5.4173,5.6465,5.3246,5.6221,5.4075,0.2145999999999999,3.9686,134968.28,152086.1736
2266,000507.SZ,20100901,5.232,5.5343,5.2271,5.4075,5.2271,0.18039999999999967,3.4512,225701.65,251546.055
2267,000507.SZ,20100831,5.1199,5.2759,5.0808,5.2271,5.1589,0.06820000000000004,1.322,114449.4,122375.1005
2268,000507.SZ,20100830,5.037,5.2174,4.9248,5.1589,5.037,0.12190000000000012,2.4201,126171.37,130808.8599
2269,000507.SZ,20100827,5.1686,5.3393,4.9687,5.037,5.1101,-0.07310000000000016,-1.4305,125761.21,132822.8777
2270,000507.SZ,20100825,4.9687,5.1686,4.9492,5.1101,4.9638,0.1463000000000001,2.9473,124526.85,129386.853
2271,000507.SZ,20100824,4.9248,5.0613,4.9053,4.9638,4.9394,0.024399999999999977,0.494,68482.71,70281.3795
2272,000507.SZ,20100823,4.9492,5.0516,4.9248,4.9394,4.9394,0.0,0.0,74298.58,75853.6695
2273,000507.SZ,20100820,4.7542,5.0467,4.7298,4.9394,4.7834,0.1559999999999997,3.2613,155847.06,157532.793
2274,000507.SZ,20100819,4.837,4.8712,4.759,4.7834,4.837,-0.053599999999999426,-1.1081,65287.0,64300.2644
2275,000507.SZ,20100818,4.8517,4.8809,4.7688,4.837,4.8761,-0.03910000000000036,-0.8019,63300.53,62709.5214
2276,000507.SZ,20100817,4.6908,4.9248,4.6908,4.8761,4.7395,0.1366000000000005,2.8822,111800.73,110343.4896
2277,000507.SZ,20100816,4.72,4.7932,4.6908,4.7395,4.5299,0.2096,4.627,87369.69,84882.9669
2278,000507.SZ,20100812,4.6518,4.6713,4.525,4.5299,4.6518,-0.12190000000000012,-2.6205,46631.38,43810.1181
2279,000507.SZ,20100811,4.6079,4.72,4.603,4.6518,4.6761,-0.02430000000000021,-0.5197,39365.6,37579.677
2280,000507.SZ,20100810,4.7395,4.8614,4.6518,4.6761,4.72,-0.04389999999999983,-0.9301,90602.01,88494.3863
2281,000507.SZ,20100809,4.7249,4.7444,4.6469,4.72,4.6908,0.02919999999999945,0.6225,52940.57,50957.2363
2282,000507.SZ,20100806,4.6225,4.6956,4.5396,4.6908,4.6225,0.0683000000000007,1.4776,50721.86,48092.2981
2283,000507.SZ,20100805,4.6566,4.681,4.5591,4.6225,4.6566,-0.03410000000000046,-0.7323,46378.19,44026.1299
2284,000507.SZ,20100804,4.6322,4.6761,4.525,4.6566,4.6274,0.029200000000000337,0.631,62320.8,58724.8844
2285,000507.SZ,20100803,4.6176,4.8419,4.603,4.6274,4.6176,0.009799999999999365,0.2122,107420.43,104079.2667
2286,000507.SZ,20100802,4.5152,4.6322,4.4811,4.6176,4.5152,0.10240000000000027,2.2679,59078.88,55434.2499
2287,000507.SZ,20100730,4.564,4.564,4.4567,4.5152,4.5591,-0.04389999999999983,-0.9629,36534.74,33735.9082
2288,000507.SZ,20100729,4.5542,4.5981,4.4811,4.5591,4.5542,0.0049000000000001265,0.1076,48025.92,44701.335
2289,000507.SZ,20100728,4.4421,4.5591,4.408,4.5542,4.4372,0.11699999999999999,2.6368,61089.78,56437.6329
2290,000507.SZ,20100727,4.486,4.4908,4.408,4.4372,4.4811,-0.04389999999999983,-0.9797,32938.63,30054.9303
2291,000507.SZ,20100726,4.4811,4.564,4.4226,4.4811,4.4762,0.004899999999999238,0.1095,45947.77,42382.0879
2292,000507.SZ,20100723,4.4518,4.5006,4.3056,4.4762,4.4372,0.03900000000000059,0.8789,48789.85,43999.8425
2293,000507.SZ,20100722,4.3446,4.4616,4.3202,4.4372,4.3592,0.0779999999999994,1.7893,40886.54,36958.1412
2294,000507.SZ,20100721,4.3982,4.4811,4.3446,4.3592,4.408,-0.048799999999999955,-1.1071,41974.18,37997.1523
2295,000507.SZ,20100720,4.2812,4.4275,4.2519,4.408,4.2714,0.1366000000000005,3.198,38433.21,34389.5255
2296,000507.SZ,20100719,4.1398,4.2812,4.0959,4.2714,4.1885,0.08289999999999953,1.9792,23036.15,19949.331
2297,000507.SZ,20100716,4.1203,4.1885,4.0569,4.1885,4.1398,0.04870000000000019,1.1764,13891.51,11773.1738
2298,000507.SZ,20100715,4.3348,4.3641,4.1349,4.1398,4.3251,-0.1852999999999998,-4.2843,25226.29,21945.8967
2299,000507.SZ,20100714,4.3005,4.3731,4.2859,4.3247,4.2617,0.06299999999999972,1.4783,24083.43,21537.9782
2300,000507.SZ,20100713,4.3053,4.3053,4.1794,4.2617,4.3053,-0.04359999999999964,-1.0127,21101.17,18444.887
2301,000507.SZ,20100712,4.3101,4.3925,4.2714,4.3053,4.3198,-0.014499999999999957,-0.3357,43369.0,38723.8064
2302,000507.SZ,20100709,4.16,4.407,4.131,4.3198,4.1552,0.16460000000000008,3.9613,49256.75,43733.4663
2303,000507.SZ,20100708,4.1358,4.2423,4.1116,4.1552,4.1358,0.019400000000000084,0.4691,18329.94,15782.2752
2304,000507.SZ,20100707,4.1019,4.1358,4.0438,4.1358,4.1067,0.02909999999999968,0.7086,19206.61,16244.1542
2305,000507.SZ,20100706,3.976,4.1261,3.976,4.1067,4.005,0.10170000000000012,2.5393,20468.07,17215.2284
2306,000507.SZ,20100705,4.16,4.16,3.9276,4.005,4.1649,-0.15990000000000038,-3.8392,24019.45,19830.6272
2307,000507.SZ,20100702,4.252,4.2666,3.9033,4.1649,4.2569,-0.09199999999999964,-2.1612,39293.88,33233.9228
2308,000507.SZ,20100701,4.252,4.2714,4.2036,4.2569,4.252,0.0049000000000001265,0.1152,17140.21,15003.0644
2309,000507.SZ,20100630,4.1939,4.2666,4.1455,4.252,4.4796,-0.2275999999999998,-5.0808,50567.66,43773.2651
2310,000507.SZ,20100628,4.591,4.5959,4.47,4.4796,4.5717,-0.09210000000000029,-2.0146,23556.85,21937.698
2311,000507.SZ,20100625,4.6056,4.6056,4.5135,4.5717,4.6152,-0.04349999999999987,-0.9425,26855.62,25268.1564
2312,000507.SZ,20100624,4.6491,4.683,4.5426,4.6152,4.6588,-0.04360000000000053,-0.9359,32751.79,31079.3041
2313,000507.SZ,20100623,4.7073,4.746,4.6152,4.6588,4.7121,-0.053300000000000125,-1.1311,29916.81,28878.8683
2314,000507.SZ,20100622,4.6976,4.7654,4.654,4.7121,4.7169,-0.004799999999999471,-0.1018,37301.6,36393.2309
2315,000507.SZ,20100621,4.5378,4.7605,4.4893,4.7169,4.5523,0.16460000000000008,3.6158,46641.83,45056.1499
2316,000507.SZ,20100618,4.6734,4.7508,4.5281,4.5523,4.7073,-0.15500000000000025,-3.2928,51420.63,49022.0031
2317,000507.SZ,20100617,4.654,4.7702,4.6201,4.7073,4.6152,0.09210000000000029,1.9956,53688.05,52258.6447
2318,000507.SZ,20100611,4.6491,4.6734,4.562,4.6152,4.6007,0.014499999999999957,0.3152,36303.45,34563.777
2319,000507.SZ,20100610,4.6249,4.7169,4.5813,4.6007,4.6491,-0.0484,-1.0411,50785.71,48852.3142
2320,000507.SZ,20100609,4.5523,4.6637,4.5329,4.6491,4.5039,0.1452,3.2239,75048.71,71326.9361
2321,000507.SZ,20100608,4.5474,4.6249,4.4651,4.5039,4.5523,-0.0484,-1.0632,64901.41,60755.6087
2322,000507.SZ,20100607,4.6734,4.7363,4.5135,4.5523,4.7605,-0.2082000000000006,-4.3735,59839.48,57054.9662
2323,000507.SZ,20100604,4.838,4.8719,4.7169,4.7605,4.838,-0.07749999999999968,-1.6019,58267.33,57531.4824
2324,000507.SZ,20100603,4.9494,5.022,4.8283,4.838,4.9107,-0.07270000000000021,-1.4804,80417.56,81942.72
2325,000507.SZ,20100602,4.809,4.9155,4.7557,4.9107,4.8719,0.03880000000000017,0.7964,57838.77,57892.4146
2326,000507.SZ,20100601,4.7944,4.9639,4.654,4.8719,4.6491,0.22280000000000033,4.7923,117211.51,116626.3322
2327,000507.SZ,20100531,4.8429,4.9155,4.6491,4.6491,4.8671,-0.21799999999999997,-4.4791,57186.37,56533.7068
2328,000507.SZ,20100528,4.9542,5.085,4.8477,4.8671,4.9349,-0.06780000000000008,-1.3739,78425.71,79791.7644
2329,000507.SZ,20100527,4.8332,4.9349,4.7557,4.9349,4.8235,0.11139999999999972,2.3095,85921.79,86293.8244
2330,000507.SZ,20100526,4.8235,4.9107,4.6976,4.8235,4.8186,0.0049000000000001265,0.1017,102760.04,102234.1673
2331,000507.SZ,20100525,4.6491,4.9688,4.591,4.8186,4.7605,0.058099999999999596,1.2205,230230.17,226122.6538
2332,000507.SZ,20100524,4.4312,4.7944,4.4312,4.7605,4.3876,0.37290000000000045,8.499,72199.32,68808.3686
2333,000507.SZ,20100521,4.16,4.4022,4.068,4.3876,4.2617,0.12589999999999968,2.9542,45379.4,39849.0638
2334,000507.SZ,20100520,4.3344,4.4796,4.2569,4.2617,4.3828,-0.12109999999999932,-2.7631,35193.45,31651.56
2335,000507.SZ,20100519,4.4022,4.5135,4.3586,4.3828,4.4457,-0.06290000000000084,-1.4149,33537.77,30700.6318
2336,000507.SZ,20100518,4.4022,4.5039,4.3198,4.4457,4.3198,0.12590000000000057,2.9145,45679.94,41737.5377
2337,000507.SZ,20100517,4.499,4.499,4.2859,4.3198,4.5523,-0.23249999999999993,-5.1073,57346.82,51957.0428
2338,000507.SZ,20100514,4.6782,4.746,4.4893,4.5523,4.6782,-0.12590000000000057,-2.6912,57546.38,55044.4065
2339,000507.SZ,20100513,4.6007,4.6976,4.4942,4.6782,4.5281,0.15010000000000012,3.3149,38501.57,36547.9598
2340,000507.SZ,20100512,4.5813,4.6201,4.407,4.5281,4.5765,-0.0484,-1.0576,54172.86,50408.2231
2341,000507.SZ,20100511,4.9881,4.9881,4.5281,4.5765,4.6879,-0.11139999999999972,-2.3763,49251.05,48381.4316
2342,000507.SZ,20100510,4.8961,5.022,4.5135,4.6879,4.901,-0.21309999999999985,-4.3481,57398.38,56000.3484
2343,000507.SZ,20100507,4.8719,5.0075,4.8671,4.901,4.9736,-0.07260000000000044,-1.4597,48226.11,49109.5786
2344,000507.SZ,20100506,5.0317,5.1576,4.9494,4.9736,5.0269,-0.053300000000000125,-1.0603,69537.25,72466.9672
2345,000507.SZ,20100505,4.9155,5.0947,4.8429,5.0269,5.0124,0.014499999999999957,0.2893,88754.77,91494.9934
2346,000507.SZ,20100504,4.93,5.1237,4.8186,5.0124,5.0802,-0.0677999999999992,-1.3346,63974.12,65689.9677
2347,000507.SZ,20100430,5.5402,5.5402,5.0802,5.0802,5.6468,-0.5666000000000002,-10.034,120155.42,128960.4913
2348,000507.SZ,20100429,5.9083,5.9809,5.6468,5.6468,5.8889,-0.24209999999999976,-4.1111,103259.2,124620.503
2349,000507.SZ,20100428,5.7146,5.9567,5.6758,5.8889,5.7872,0.10169999999999924,1.7573,75820.04,91113.1638
2350,000507.SZ,20100427,5.8841,5.9325,5.6371,5.7872,5.9131,-0.12589999999999968,-2.1292,83342.66,98628.9679
2351,000507.SZ,20100426,5.7388,6.039,5.7291,5.9131,5.7388,0.17429999999999968,3.0372,92097.32,112941.6923
2352,000507.SZ,20100423,5.8598,5.9567,5.7242,5.7388,5.9034,-0.16460000000000008,-2.7882,80944.5,97465.2403
2353,000507.SZ,20100422,6.0051,6.0051,5.8114,5.9034,5.9712,-0.0677999999999992,-1.1355,100700.07,122940.1585
2354,000507.SZ,20100421,5.7872,6.0003,5.7872,5.9712,5.7678,0.20339999999999936,3.5265,132045.66,161754.9371
2355,000507.SZ,20100420,5.5693,5.8066,5.4966,5.7678,5.5838,0.18400000000000016,3.2952,86995.22,101863.4259
2356,000507.SZ,20100419,5.6129,5.8308,5.5547,5.5838,5.7194,-0.13560000000000016,-2.3709,87120.78,102562.3962
2357,000507.SZ,20100416,5.6903,5.8017,5.5063,5.7194,5.7,0.019400000000000084,0.3404,67796.14,79152.918
2358,000507.SZ,20100415,5.8114,5.8937,5.6419,5.7,5.8017,-0.10170000000000012,-1.7529,77920.16,92224.481
2359,000507.SZ,20100414,5.8502,5.8502,5.6758,5.8017,5.8066,-0.0049000000000001265,-0.0844,86272.66,102533.3832
2360,000507.SZ,20100413,6.0729,6.0729,5.5693,5.8066,6.0245,-0.21789999999999932,-3.6169,186746.27,223900.8099
2361,000507.SZ,20100412,5.9567,6.1262,5.8695,6.0245,5.9519,0.07259999999999955,1.2198,144909.15,179206.4009
2362,000507.SZ,20100409,5.7146,6.1504,5.7146,5.9519,5.6419,0.3100000000000005,5.4946,210221.64,258794.4871
2363,000507.SZ,20100408,5.5693,5.7969,5.5208,5.6419,5.6322,0.009699999999999598,0.1722,128093.3,149896.6372
2364,000507.SZ,20100407,5.4627,5.8792,5.4627,5.6322,5.4192,0.21300000000000008,3.9305,199953.11,235056.9864
2365,000507.SZ,20100406,5.4627,5.5693,5.361,5.4192,5.424,-0.0048000000000003595,-0.0885,84948.96,95819.9806
2366,000507.SZ,20100402,5.2787,5.4724,5.2448,5.424,5.2836,0.14040000000000052,2.6573,129236.57,144298.7964
2367,000507.SZ,20100401,5.1576,5.3804,5.148,5.2836,5.148,0.13560000000000016,2.634,138210.16,151199.0311
2368,000507.SZ,20100331,5.0802,5.1964,5.0124,5.148,5.0753,0.07269999999999932,1.4324,84610.6,89634.4541
2369,000507.SZ,20100330,5.1044,5.1044,4.9833,5.0753,5.0656,0.009700000000000486,0.1915,48609.39,50489.7269
2370,000507.SZ,20100329,5.0414,5.1625,5.022,5.0656,5.0705,-0.0049000000000001265,-0.0966,56737.36,59470.0699
2371,000507.SZ,20100326,4.9881,5.1141,4.9542,5.0705,4.9833,0.08720000000000017,1.7498,43592.21,45368.0164
2372,000507.SZ,20100325,5.1092,5.1625,4.9688,4.9833,5.1092,-0.12590000000000057,-2.4642,57561.41,60256.2703
2373,000507.SZ,20100324,5.0995,5.2109,5.0753,5.1092,5.0898,0.019400000000000084,0.3812,62245.41,66194.8123
2374,000507.SZ,20100323,5.1915,5.2206,5.0366,5.0898,5.2012,-0.11139999999999972,-2.1418,60796.07,64166.0397
2375,000507.SZ,20100322,5.1286,5.2303,5.0705,5.2012,5.1141,0.0871000000000004,1.7031,78088.56,83058.8766
2376,000507.SZ,20100319,4.9349,5.1334,4.9107,5.1141,4.93,0.18409999999999993,3.7343,87957.24,91074.1289
2377,000507.SZ,20100318,5.0317,5.1092,4.8961,4.93,5.0317,-0.10170000000000012,-2.0212,96406.48,99348.4322
2378,000507.SZ,20100317,4.9397,5.1092,4.9397,5.0317,4.9349,0.0968,1.9615,61192.39,63695.53
2379,000507.SZ,20100316,4.9155,4.9591,4.8864,4.9349,4.901,0.03390000000000004,0.6917,34931.01,35517.7277
2380,000507.SZ,20100315,5.0463,5.0463,4.8768,4.901,5.0463,-0.14529999999999976,-2.8793,54687.94,55578.459
2381,000507.SZ,20100312,5.0559,5.2303,5.022,5.0463,5.0463,0.0,0.0,74760.1,79038.0517
2382,000507.SZ,20100311,5.1237,5.2206,5.0366,5.0463,5.1673,-0.12100000000000044,-2.3416,83338.43,87691.6096
2383,000507.SZ,20100310,5.2836,5.3901,5.1383,5.1673,5.2787,-0.11139999999999972,-2.1104,97694.85,105949.501
2384,000507.SZ,20100309,5.2739,5.4095,5.0898,5.2787,5.2739,0.004799999999999471,0.091,143626.34,155597.117
2385,000507.SZ,20100308,5.3126,5.3756,5.1576,5.2739,5.2836,-0.009699999999999598,-0.1836,170504.11,184796.8362
2386,000507.SZ,20100305,4.8525,5.2836,4.8332,5.2836,4.8041,0.4794999999999998,9.9811,277887.53,292847.4768
2387,000507.SZ,20100304,5.1141,5.1528,4.7993,4.8041,5.1141,-0.3099999999999996,-6.0617,138465.91,141296.027
2388,000507.SZ,20100303,4.9639,5.3126,4.8961,5.1141,4.9688,0.14529999999999976,2.9242,181126.49,191383.8609
2389,000507.SZ,20100302,5.0027,5.0172,4.8477,4.9688,5.022,-0.05320000000000036,-1.0593,102991.43,104596.5931
2390,000507.SZ,20100301,4.7218,5.085,4.7121,5.022,4.7557,0.2663000000000002,5.5996,176526.12,179812.8422
2391,000507.SZ,20100226,4.8477,4.9349,4.7169,4.7557,4.7605,-0.0048000000000003595,-0.1008,135272.42,134722.7612
2392,000507.SZ,20100225,4.5378,4.8186,4.4942,4.7605,4.5184,0.24210000000000065,5.3581,175198.0,170222.7891
2393,000507.SZ,20100224,4.3683,4.5378,4.3392,4.5184,4.3876,0.1307999999999998,2.9811,66902.55,61835.3637
2394,000507.SZ,20100223,4.3247,4.4022,4.223,4.3876,4.3344,0.05320000000000036,1.2274,37306.15,33265.1622
2395,000507.SZ,20100222,4.2666,4.4022,4.223,4.3344,4.2666,0.0677999999999992,1.5891,26743.85,23876.6554
2396,000507.SZ,20100212,4.2859,4.3101,4.2569,4.2666,4.2569,0.009700000000000486,0.2279,13878.65,12260.8802
2397,000507.SZ,20100211,4.3053,4.3344,4.252,4.2569,4.2714,-0.014499999999999957,-0.3395,13923.0,12294.8999
2398,000507.SZ,20100210,4.3295,4.3537,4.2569,4.2714,4.2714,0.0,0.0,16728.79,14804.8531
2399,000507.SZ,20100209,4.2811,4.315,4.1988,4.2714,4.2666,0.004799999999999471,0.1125,18205.72,16038.7656
2400,000507.SZ,20100208,4.2714,4.3537,4.2181,4.2666,4.3295,-0.06289999999999996,-1.4528,23935.29,21093.0598
2401,000507.SZ,20100205,4.2133,4.4118,4.1649,4.3295,4.3247,0.0048000000000003595,0.111,56378.57,50416.8467
2402,000507.SZ,20100204,4.1261,4.4554,4.0535,4.3247,4.1261,0.1985999999999999,4.8133,59796.86,52976.8743
2403,000507.SZ,20100203,3.9954,4.1261,3.9227,4.1261,3.9615,0.16460000000000008,4.155,29013.4,24108.5314
2404,000507.SZ,20100202,4.0002,4.0632,3.9469,3.9615,3.9615,0.0,0.0,19008.01,15711.9649
