date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2011-05-31,sz.399106,1200.5300,1217.2600,1086.8900,1111.9000,101256030400,1353362400000.0000,3,0.265998,-7.389515
2011-06-30,sz.399106,1111.0100,1157.4100,1068.2100,1155.8900,97683005200,1275956500000.0000,3,0.243566,3.956291
2011-07-29,sz.399106,1158.8200,1238.3500,1156.8000,1178.7000,130435881200,1903133240000.0000,3,0.316029,1.973371
2011-08-31,sz.399106,1176.6500,1195.2900,1062.6900,1143.3400,120923974800,1771416180000.0000,3,0.284306,-2.999915
2011-09-30,sz.399106,1144.6400,1151.7500,995.7600,1004.5200,76561992000,1014632510000.0000,3,0.177936,-12.141620
2011-10-31,sz.399106,1007.0200,1046.1800,944.0500,1040.9300,75323797800,946524860000.0000,3,0.173528,3.624617
2011-11-30,sz.399106,1032.2900,1087.0400,983.5900,994.0200,119659190800,1611897630000.0000,3,0.273914,-4.506547
2011-12-30,sz.399106,1020.6000,1031.4400,828.8300,866.6500,80328761000,965078780000.0000,3,0.181224,-12.813625
2012-01-31,sz.399106,871.9300,889.8100,797.1700,855.2000,69027714400,752940990000.0000,3,0.153880,-1.321179
2012-02-29,sz.399106,853.5700,989.8400,847.5700,956.9900,141251768800,1585544310000.0000,3,0.313187,11.902479
2012-03-30,sz.399106,953.4200,1020.2900,885.1900,891.8400,147864068000,1822953960000.0000,3,0.325255,-6.807804
2012-04-27,sz.399106,891.4300,962.4600,889.7700,940.3500,111563840400,1207401010000.0000,3,0.242638,5.439316
2012-05-31,sz.399106,950.4100,983.6300,918.2900,967.5900,134400165200,1558279910000.0000,3,0.285929,2.896794
2012-06-29,sz.399106,967.2600,973.7000,902.8300,921.4000,101840723200,1178437340000.0000,3,0.210107,-4.773716
2012-07-31,sz.399106,926.2900,942.9500,847.1600,849.9600,108079657200,1268737290000.0000,3,0.217267,-7.753419
2012-08-31,sz.399106,848.3800,909.9700,823.8200,838.5300,117014907200,1250087590000.0000,3,0.232014,-1.344769
2012-09-28,sz.399106,837.6800,903.8900,815.7500,853.8300,113160685600,1157867910000.0000,3,0.222228,1.824622
2012-10-31,sz.399106,854.0100,883.1900,834.5500,844.8000,95756262000,897636780000.0000,3,0.186569,-1.057588
2012-11-30,sz.399106,845.1100,865.5300,740.8000,752.8400,91760296400,825320830000.0000,3,0.176652,-10.885417
2012-12-31,sz.399106,751.9600,881.1700,724.9700,881.1700,154246274800,1432214110000.0000,3,0.295085,17.046119
2013-01-31,sz.399106,887.3600,944.1700,868.4800,936.2100,196001268000,2040372750000.0000,3,0.372757,6.246241
2013-02-28,sz.399106,934.0800,975.3900,929.7300,966.4200,125853958400,1388220160000.0000,3,0.237468,3.226840
2013-03-29,sz.399106,966.2100,980.1000,910.9300,927.8900,167601227600,1815499980000.0000,3,0.312700,-3.986879
2013-04-26,sz.399106,927.2100,949.1000,890.4600,912.6200,116327758800,1277553040000.0000,3,0.214550,-1.645669
2013-05-31,sz.399106,908.4900,1047.0700,905.7100,1035.8000,210962984000,2380863430000.0000,3,0.380152,13.497403
2013-06-28,sz.399106,1034.8000,1039.1800,815.8900,887.6800,139810020800,1503748420000.0000,3,0.243437,-14.300058
2013-07-31,sz.399106,884.9800,984.2800,881.8300,942.9700,209924556800,2312493390000.0000,3,0.357144,6.228596
2013-08-30,sz.399106,945.4200,1029.4500,944.9200,996.7000,223263707200,2430394080000.0000,3,0.376336,5.697954
2013-09-30,sz.399106,995.6700,1062.4500,991.9300,1056.5500,197750332800,2126781930000.0000,3,0.330234,6.004816
2013-10-31,sz.399106,1057.4300,1106.2700,993.2300,1021.0400,198889101600,2233750770000.0000,3,0.328867,-3.360939
2013-11-29,sz.399106,1017.5300,1090.5200,988.4800,1089.6000,183827190000,2062385330000.0000,3,0.300434,6.714722
2013-12-31,sz.399106,1061.8000,1073.9100,1010.0800,1057.6700,181297632000,2106382940000.0000,3,0.293433,-2.930433
2014-01-30,sz.399106,1055.8800,1093.0500,1013.2600,1081.2700,175576168800,2196999710000.0000,3,0.280011,2.231320
2014-02-28,sz.399106,1075.0500,1162.0500,1063.7600,1090.8700,202159462400,2580432680000.0000,3,0.320303,0.887845
2014-03-31,sz.399106,1090.5600,1111.7900,1033.6600,1039.8800,202416070400,2339586540000.0000,3,0.319165,-4.674251
2014-04-30,sz.399106,1038.6700,1096.8600,1004.9300,1027.5700,161121894800,1791835420000.0000,3,0.251342,-1.183790
2014-05-30,sz.399106,1025.4300,1065.7900,1006.5400,1053.7500,135955506400,1536448130000.0000,3,0.206596,2.547758
2014-06-30,sz.399106,1054.1800,1096.7800,1034.7700,1096.7800,163131017600,1896127620000.0000,3,0.240436,4.083511
2014-07-31,sz.399106,1097.8000,1160.0200,1089.8900,1160.0100,267315844800,2915691640000.0000,3,0.385616,5.765058
2014-08-29,sz.399106,1156.4300,1233.9390,1146.7500,1212.2560,293981208948,3262086601312.0000,3,0.418592,4.503927
2014-09-30,sz.399106,1213.5910,1334.4940,1213.5910,1333.5030,347335598848,4046620909568.0000,3,0.487540,10.001765
2014-10-31,sz.399106,1338.0750,1357.8590,1284.8810,1350.4980,282317527040,3356900601856.0000,3,0.392234,1.274463
2014-11-28,sz.399106,1352.0820,1420.3210,1314.0450,1420.3190,325421268224,3965248532480.0000,3,0.449992,5.170019
2014-12-31,sz.399106,1420.7960,1504.4800,1390.7320,1415.1910,505577783808,6557504503808.0000,3,0.696076,-0.361046
2015-01-30,sz.399106,1419.4350,1554.6180,1408.9850,1512.3880,341603398144,4891300233220.0000,3,0.464487,6.868119
2015-02-27,sz.399106,1494.5980,1630.6750,1485.9500,1630.0510,223738534912,3429225324540.0000,3,0.301806,7.779948
2015-03-31,sz.399106,1640.8900,1979.2270,1634.5710,1958.4030,579969914624,9497534455810.0000,3,0.774025,20.143664
2015-04-30,sz.399106,1961.1370,2294.0180,1961.1370,2267.7730,685188997120,12603261571100.0000,3,0.888072,15.797055
2015-05-29,sz.399106,2274.9880,2967.5260,2175.8670,2793.2540,699224527872,14739465056300.0000,3,0.859478,23.171675
2015-06-30,sz.399106,2818.3600,3156.9610,2201.9000,2464.2260,753750878464,16544802586600.0000,3,0.882071,-11.779380
2015-07-31,sz.399106,2439.0920,2523.0840,1851.6060,2110.6220,712173331456,12007687311400.0000,3,0.810604,-14.349496
2015-08-31,sz.399106,2079.1280,2340.0940,1661.7590,1790.3110,598995333888,9714677985280.0000,3,0.675406,-15.176142
2015-09-30,sz.399106,1763.1020,1809.0200,1574.7410,1716.7800,445688043008,5976262963200.0000,3,0.492927,-4.107164
2015-10-30,sz.399106,1771.7830,2057.1830,1759.8760,2014.8600,555938584832,8621341167620.0000,3,0.593143,17.362737
2015-11-30,sz.399106,1987.9490,2358.3430,1968.6470,2203.6060,729583038720,13073947779100.0000,3,0.770343,9.367698
2015-12-31,sz.399106,2200.8580,2386.3100,2121.6300,2308.9070,583459361536,10996401094700.0000,3,0.611464,4.778577
2016-01-29,sz.399106,2304.4770,2304.4920,1618.1170,1689.4300,423987055872,6461954183170.0000,3,0.439929,-26.829881
2016-02-29,sz.399106,1684.7160,1894.5360,1627.1830,1643.3550,317699829248,4718887227390.0000,3,0.326302,-2.727251
2016-03-31,sz.399106,1643.5460,1931.4260,1620.5770,1912.2090,527845974528,7990476726270.0000,3,0.537420,16.360068
2016-04-29,sz.399106,1903.3380,1985.5410,1832.4330,1873.9940,433202315008,7176922488830.0000,3,0.434993,-1.998474
2016-05-31,sz.399106,1873.6840,1950.1090,1738.7040,1872.3600,364838385152,5868032765950.0000,3,0.353518,-0.087193
2016-06-30,sz.399106,1877.2990,1982.2580,1810.6630,1974.2400,455352933120,7628157583360.0000,3,0.420218,5.441261
2016-07-29,sz.399106,1976.3100,2052.6940,1922.8530,1941.5550,490699849472,7939728216060.0000,3,0.442341,-1.655574
2016-08-31,sz.399106,1933.1920,2051.3050,1892.9950,2032.8730,440236230912,6678623490050.0000,3,0.392788,4.703343
2016-09-30,sz.399106,2032.5730,2057.7810,1955.1660,1995.6070,336360855808,5060173762560.0000,3,0.297124,-1.833169
2016-10-31,sz.399106,2004.7280,2077.8030,1999.8020,2050.2760,307954459648,4610789486590.0000,3,0.268190,2.739467
2016-11-30,sz.399106,2051.9340,2143.7810,2041.3320,2106.9090,494968512768,7686877569020.0000,3,0.427575,2.762213
2016-12-30,sz.399106,2110.0360,2120.2240,1942.1430,1969.1110,359436887552,5325144903680.0000,3,0.308893,-6.540292
2017-01-26,sz.399106,1972.5500,2011.2620,1804.5320,1917.3160,258322194944,3653119725570.0000,3,0.219299,-2.630375
2017-02-28,sz.399106,1918.7880,2003.6700,1904.6690,2001.3210,301937708544,4254290087940.0000,3,0.254381,4.381385
2017-03-31,sz.399106,2004.0000,2054.0220,1975.2650,1986.4720,399288530688,6440719978500.0000,3,0.335271,-0.741960
2017-04-28,sz.399106,1995.8110,2034.7880,1853.4980,1906.9150,352816735232,4940593303550.0000,3,0.291205,-4.004939
2017-05-31,sz.399106,1903.3220,1912.6170,1757.7780,1808.3010,321768178944,4472371167230.0000,3,0.259160,-5.171389
2017-06-30,sz.399106,1802.0820,1901.8700,1753.5270,1897.6860,354888890624,4783494078460.0000,3,0.276040,4.943038
2017-07-31,sz.399106,1898.3150,1918.1320,1784.4240,1879.0950,408653312256,5223632699390.0000,3,0.310917,-0.979667
2017-08-31,sz.399106,1878.6240,1944.9390,1840.9760,1944.9390,478149035520,6197513506820.0000,3,0.359763,3.504027
2017-09-29,sz.399106,1946.3240,2015.4200,1943.1350,1988.4910,457459717120,6516667047940.0000,3,0.340034,2.239248
2017-10-31,sz.399106,2013.5670,2037.0430,1971.6280,2002.2830,316532990976,4507590529020.0000,3,0.232637,0.693591
2017-11-30,sz.399106,2002.5100,2046.6670,1890.1890,1901.8550,409608444928,6017434472450.0000,3,0.299217,-5.015675
2017-12-29,sz.399106,1900.2470,1921.9120,1845.3720,1899.3430,309685173504,4321627639808.0000,3,0.224903,-0.132082
2018-01-31,sz.399106,1903.4930,1966.1450,1872.1240,1877.8170,416807669760,5663653584896.0000,3,0.298939,-1.133339
2018-02-28,sz.399106,1873.9630,1878.9150,1658.4590,1811.7820,253509643008,3152229249024.0000,3,0.180201,-3.516583
2018-03-30,sz.399106,1800.8860,1910.6700,1726.0060,1853.7210,439156420608,5893918130176.0000,3,0.308386,2.314793
2018-04-27,sz.399106,1858.4310,1869.5480,1746.8110,1776.1270,346225776128,4830819160064.0000,3,0.241921,-4.185851
2018-05-31,sz.399106,1780.1860,1855.1590,1734.2830,1767.5500,377336319488,5131950686208.0000,3,0.259781,-0.482905
2018-06-29,sz.399106,1760.2920,1785.9630,1555.9660,1607.6210,312823290624,3840632434688.0000,3,0.211286,-9.048061
2018-07-31,sz.399106,1606.2190,1634.4320,1504.9560,1576.4070,403062720512,4491197018112.0000,3,0.269536,-1.941627
2018-08-31,sz.399106,1579.4120,1584.9240,1421.0290,1451.3840,368993440000,3680600481792.0000,3,0.244372,-7.930883
2018-09-28,sz.399106,1447.8570,1468.5840,1375.8810,1441.5390,307145237504,2790860152832.0000,3,0.201751,-0.678318
2018-10-31,sz.399106,1414.2990,1416.2730,1212.2280,1294.2210,329411594240,2768375222272.0000,3,0.214931,-10.219495
2018-11-30,sz.399106,1305.3330,1418.2420,1304.7550,1337.7410,541353210880,4433893068800.0000,3,0.351857,3.362641
2018-12-28,sz.399106,1372.6340,1388.3920,1256.7120,1267.8680,357366932736,3048604446720.0000,3,23.079389,-5.223208
2019-01-31,sz.399106,1270.5040,1335.3760,1231.8330,1274.7430,458373291520,3726377689088.0000,3,29.148405,0.542249
2019-02-28,sz.399106,1281.1620,1581.5680,1281.1620,1546.3300,594023238144,5026224766976.0000,3,37.354259,21.305236
2019-03-29,sz.399106,1556.6840,1710.3890,1540.0640,1695.1380,1079383143424,10288041254912.0000,3,67.648278,9.623302
2019-04-30,sz.399106,1707.0470,1799.0950,1617.7260,1636.5910,907990332672,9299154411520.0000,3,56.516439,-3.453819
2019-05-31,sz.399106,1576.7700,1587.2380,1490.7110,1531.8570,566928074240,5487682772992.0000,3,34.893508,-6.399522
2019-06-28,sz.399106,1535.8890,1583.5830,1458.4700,1562.4240,496190074624,4871635058688.0000,3,30.069099,1.995421
2019-07-31,sz.399106,1594.8530,1621.7810,1527.5210,1571.2980,503733230592,5135541178368.0000,3,30.027097,0.567964
2019-08-30,sz.399106,1563.5290,1604.8320,1458.0560,1579.2510,525847378176,5574455771136.0000,3,31.140191,0.506142
2019-09-30,sz.399106,1581.4980,1692.9850,1581.0080,1595.2050,608284228096,6751870697472.0000,3,35.943247,1.010226
2019-10-31,sz.399106,1598.6670,1666.3160,1584.2080,1616.1890,427281269760,4676360114176.0000,3,25.173211,1.315442
2019-11-29,sz.399106,1612.3080,1666.1400,1578.7460,1593.1040,454223724800,5134898900992.0000,3,26.653052,-1.428400
2019-12-31,sz.399106,1595.8740,1722.9450,1584.2270,1722.9450,633452702976,6823490256896.0000,3,36.954635,8.150200
2020-01-23,sz.399106,1734.6310,1829.9520,1730.1580,1756.8150,593542892288,6735517409280.0000,3,34.327752,1.965800
