date,code,open,high,low,close,volume,amount,adjustflag,turn,pctChg
2011-02-28,sz.000507,6.8989315500,7.9666813800,6.6892820400,7.4157419700,236505418,3557238592.3300,2,77.992701,7.872340
2011-03-31,sz.000507,7.4352442500,7.6448937600,6.7916690100,6.9379361100,170150339,2523668344.9800,2,56.110700,-6.443130
2011-04-29,sz.000507,6.8794292700,7.0890787800,5.8019283000,5.9628221100,92330253,1235037999.5800,2,30.447868,-14.054814
2011-05-31,sz.000507,6.0213289500,6.1042136400,5.3815779000,5.5819818000,62985123,752196697.5500,2,20.770686,-6.386860
2011-06-30,sz.000507,5.5868697000,5.9681259000,5.2496046000,5.9192469000,91726601,1074306960.0700,2,30.248801,6.042032
2011-07-29,sz.000507,5.9974533000,6.9799212000,5.8410405000,6.7208625000,154014182,2002983606.9400,2,50.789458,13.542527
2011-08-31,sz.000507,6.6915351000,7.3269621000,6.0267807000,6.3347184000,270235631,3696949884.8800,2,89.115957,-5.745455
2011-09-30,sz.000507,6.3835974000,6.4911312000,5.1469587000,5.2935957000,84876274,996006116.2900,2,27.989760,-16.435185
2011-10-31,sz.000507,5.3229231000,5.5184391000,4.9318911000,5.3131473000,45621866,495899146.6800,2,15.044782,0.369344
2011-11-30,sz.000507,5.2544925000,5.6210850000,4.5506349000,4.5799623000,77602097,832680757.9500,2,25.590945,-13.799448
2011-12-30,sz.000507,4.7363751000,4.7657025000,3.7636830000,3.8907684000,40562376,346773664.9300,2,13.376308,-15.048026
2012-01-31,sz.000507,3.9445353000,4.1791545000,3.6268218000,4.0667328000,33401878,271996668.2800,2,11.014981,4.522613
2012-02-29,sz.000507,4.0862844000,5.5135512000,3.9445353000,5.3522505000,131208224,1288777167.2500,2,43.268708,31.610577
2012-03-30,sz.000507,5.3815779000,6.0658839000,5.1176313000,5.2056135000,168173520,1955336234.1500,2,55.458802,-2.739726
2012-04-27,sz.000507,5.1616224000,5.5722060000,4.8390210000,5.1371829000,80433724,866407473.5200,2,26.524734,-1.314554
2012-05-31,sz.000507,5.1762861000,5.4206811000,4.7265993000,4.9905459000,52445505,551274697.9200,2,17.295023,-2.854424
2012-06-29,sz.000507,5.0003217000,5.0974586600,4.6386171000,4.8576827300,43212474,345190378.6300,2,11.472117,-2.662405
2012-07-31,sz.000507,4.8399215500,4.9376080400,4.2804443800,4.2893249700,55894134,286397546.7100,2,10.240370,-11.700183
2012-08-31,sz.000507,4.3159667400,4.7333544700,4.0495490400,4.1383549400,60278656,302620510.2000,2,11.043659,-3.519669
2012-09-28,sz.000507,4.1294743500,4.4402950000,3.8452954700,4.0051460900,47094409,223830431.5800,2,8.628172,-3.218884
2012-10-31,sz.000507,4.0051460900,4.2271608400,3.9429819600,3.9962655000,33082367,152235075.3900,2,6.061024,-0.221729
2012-11-30,sz.000507,3.9962655000,4.1383549400,3.3302212500,3.4012659700,33643834,144231614.1900,2,6.163890,-14.888889
2012-12-31,sz.000507,3.4012659700,4.4136532300,3.2946988900,4.3514891000,157061791,720283955.9000,2,28.248342,27.937337
2013-01-31,sz.000507,4.3426085100,4.7955186000,4.0406684500,4.5823844400,154976482,778254223.5100,2,25.844831,5.306122
2013-02-28,sz.000507,4.5557426700,4.6711903400,4.2804443800,4.3070861500,86056543,434261098.1700,2,14.351318,-6.007752
2013-03-29,sz.000507,4.3070861500,4.5002272400,3.8918274200,4.0656559400,113677402,478828370.1200,2,14.798204,-5.605381
2013-04-26,sz.000507,4.0559988000,4.1332559200,3.6310846400,3.6600560600,77906931,315964522.0000,2,10.141705,-9.976247
2013-05-31,sz.000507,3.6600560600,4.0463416600,3.6117703600,3.9111417000,130999490,510224077.0000,2,17.053145,6.860158
2013-06-28,sz.000507,3.9111417000,4.0173702400,2.9368290000,3.1424070300,72010241,264238757.0000,2,9.374090,-19.654997
2013-07-31,sz.000507,3.1424070300,3.3186167700,2.9955655800,3.0640915900,80716641,258752082.0000,2,10.507465,-2.492212
2013-08-30,sz.000507,3.0543021600,4.5129272300,3.0543021600,4.5129272300,374963090,1466580801.0000,2,48.811639,47.284345
2013-09-30,sz.000507,4.5325060900,5.1296613200,3.7004045400,4.2681914800,828478601,3770978168.0000,2,107.849010,-5.422993
2013-10-31,sz.000507,4.2584020500,5.2765027700,3.9842980100,4.7968207000,525559550,2536898643.0000,2,68.415862,12.385321
2013-11-29,sz.000507,4.4052435000,6.2358669100,4.2975597700,5.4625019400,875796107,4647932994.0000,2,114.008670,13.877551
2013-12-31,sz.000507,5.2765027700,5.8736580000,4.9240832900,5.2765027700,474072387,2623918994.0000,2,61.713408,-3.405018
2014-01-30,sz.000507,5.2765027700,5.4625019400,4.5422955200,4.9240832900,201533192,1020340833.0000,2,26.235023,-6.679035
2014-02-28,sz.000507,4.8653467100,5.3352393500,4.7087158300,4.7968207000,216661924,1123809958.0000,2,28.204439,-2.584493
2014-03-31,sz.000507,4.8261889900,5.5995539600,4.6304003900,5.3548182100,314130231,1623596844.0000,2,40.892589,11.632653
2014-04-30,sz.000507,5.3841865000,5.4625019400,4.6108215300,4.9240832900,348697150,1832905344.0000,2,45.392413,-8.043876
2014-05-30,sz.000507,4.9240832900,5.1883979000,4.7674524100,4.8163995600,157343946,792342904.0000,2,20.393367,-2.186879
2014-06-30,sz.000507,4.8163995600,4.8751361400,4.2877703400,4.5814532400,154413928,715200714.0000,2,19.998080,-4.878049
2014-07-31,sz.000507,4.5912426700,4.8261889900,4.4048166400,4.6997820400,201918890,947557030.0000,2,26.150426,2.582764
2014-08-29,sz.000507,4.6702855000,5.0930692400,4.5817958800,4.7292785800,305477061,1503912792.0000,2,39.562199,0.627615
2014-09-30,sz.000507,4.7194464000,6.1451125000,4.7096142200,5.7223287600,855736600,4863958180.0000,2,110.826069,20.997921
2014-10-31,sz.000507,5.7223287600,6.8333651000,5.2307197600,6.5482318800,610223207,3751040250.0000,2,79.029738,14.432990
2014-11-28,sz.000507,6.6563858600,8.7408080200,6.1746090400,8.3180242800,1447886493,10684524620.0000,2,187.515141,27.027027
2014-12-31,sz.000507,8.2786955600,12.2902250000,8.0623876000,8.7899689200,1796535427,18839138764.0000,2,232.668510,5.673759
2015-01-30,sz.000507,8.8194654600,9.3307388200,7.9444014400,8.7506402000,781983573,7022437430.0000,2,101.274348,-0.447427
2015-02-27,sz.000507,8.7506402000,10.2451315600,8.3573530000,9.8321800000,445531323,4145314026.0000,2,57.700565,12.359551
2015-03-31,sz.000507,9.9206696200,11.9460987000,9.4388928000,10.7662371000,1066160879,11456845454.0000,2,138.078025,9.500000
2015-04-30,sz.000507,10.6777474800,14.7384378200,10.3237890000,12.5753582200,1665639450,20945277084.0000,2,215.716230,16.803653
2015-05-29,sz.000507,12.6048547600,13.2931073600,10.1566419400,11.3266713600,1065405563,12717526760.0000,2,137.980204,-9.929633
2015-06-30,sz.000507,11.3463357200,13.9321990600,8.4645758000,9.9901679500,1409943273,17627080854.0000,2,182.601131,-11.799616
2015-07-31,sz.000507,9.9803254200,10.2362312000,6.1614237800,7.2933147300,799251411,6372372733.0000,2,103.510698,-26.995074
2015-08-31,sz.000507,7.2834722000,9.0846551900,5.4527616200,6.3385893200,794300694,6231014906.0000,2,102.869532,-13.090418
2015-09-30,sz.000507,6.1712663100,6.5748100400,5.1082730700,5.7185099300,401353003,2410003300.0000,2,51.979050,-9.782609
2015-10-30,sz.000507,5.9055180000,8.2381976100,5.8563053500,7.7952837600,763672224,5431052420.0000,2,98.902853,36.316695
2015-11-30,sz.000507,7.4409526800,8.3858355600,6.6338652200,7.0866216000,811360396,6360690160.0000,2,105.078927,-9.090909
2015-12-31,sz.000507,7.0964641300,7.5492205100,6.8011882300,7.2933147300,312875765,2295429540.0000,2,40.520402,2.916667
2016-01-29,sz.000507,7.2736296700,7.2736296700,4.8917374100,5.2263834300,182766157,1090610864.0000,2,23.669964,-28.340081
2016-02-29,sz.000507,5.2362259600,5.8366202900,4.9212650000,5.0000052400,148857567,831740696.0000,2,19.278478,-4.331450
2016-03-31,sz.000507,5.0393753600,6.2106364300,4.9901627100,6.1220536600,321660979,1849328808.0000,2,41.658171,22.440945
2016-04-29,sz.000507,6.0137858300,6.1318961900,5.4626041500,5.5610294500,231175693,1375138088.0000,2,29.939462,-9.163987
2016-05-31,sz.000507,5.5610294500,5.7677225800,5.0590604200,5.3444937900,155096849,841216836.0000,2,20.086524,-3.893805
2016-06-30,sz.000507,5.3346512600,5.4626041500,5.0984305400,5.3937064400,155428599,842419420.0000,2,20.129489,0.920810
2016-07-29,sz.000507,5.3937064400,6.0039433000,5.3543363200,5.6394986300,285583879,1648470312.0000,2,36.985842,4.557001
2016-08-31,sz.000507,5.5703629200,6.3111026700,5.4715976200,5.8864118800,293531096,1770440456.0000,2,38.015083,4.378284
2016-09-30,sz.000507,5.8962884100,6.0148067700,5.7283874000,5.9456710600,120606447,718804574.0000,2,15.619688,1.006711
2016-10-31,sz.000507,5.9753006500,6.2024608400,5.9357945300,6.0740659500,171175381,1053853188.0000,2,22.168848,2.159468
2016-11-30,sz.000507,6.1036955400,6.7654230500,5.9950537100,6.5382628600,368936521,2385025520.0000,2,47.780806,7.642276
2016-12-30,sz.000507,6.5382628600,6.6469046900,5.9753006500,6.2024608400,180460027,1156713140.0000,2,23.371298,-5.135952
2017-01-26,sz.000507,6.2123373700,6.5481393900,5.5802394500,6.0345598300,137310360,863742306.0000,2,17.783004,-2.707006
2017-02-28,sz.000507,6.0345598300,8.0691250100,5.9654241200,6.9925832400,529313308,3804588274.0000,2,68.551133,15.875614
2017-03-31,sz.000507,6.9925832400,8.7703586400,6.6666577500,7.3283852600,959446745,7281138672.0000,2,124.257525,4.802260
2017-04-28,sz.000507,7.2888791400,11.2987503200,7.2493730200,9.4715922700,1771239424,16743906368.0000,2,229.392436,29.245283
2017-05-31,sz.000507,9.4814688000,10.4592452700,7.9506066500,9.8765300000,1615460562,15640998640.0000,2,209.217585,4.275287
2017-06-30,sz.000507,9.7678881700,13.9405896400,8.9975188300,12.6345869200,3044306034,38348687472.0000,2,394.266731,27.925419
2017-07-31,sz.000507,12.8126782000,12.9412996800,10.1907788000,10.2600365200,1082510768,12628835632.0000,2,140.195492,-18.794049
2017-08-31,sz.000507,10.2600365200,11.8727520000,10.2600365200,11.0515533200,1017053469,11390560201.0000,2,131.718146,7.714561
2017-09-29,sz.000507,11.0515533200,11.2989023200,9.9236418800,10.0126875200,460842904,4996796418.5300,2,59.683561,-9.400179
2017-10-31,sz.000507,10.0720512800,11.1405989600,9.7950204000,10.1907788000,448487711,4740272627.9000,2,58.083446,1.778656
2017-11-30,sz.000507,10.1314150400,10.9130378800,9.4982016000,9.9731116800,351158078,3599515695.3500,2,45.478328,-2.135922
2017-12-29,sz.000507,9.9731116800,10.3886580000,9.3497922000,10.0720512800,241955459,2406083529.2900,2,31.335545,0.992063
2018-01-31,sz.000507,9.9928996000,10.6656888800,9.6960808000,9.8840660400,537439179,5494994561.2700,2,69.603511,-1.866405
2018-02-28,sz.000507,9.9137479200,9.9830056400,7.4303639600,8.8254123200,241465359,2100266820.9000,2,31.272072,-10.710711
2018-03-30,sz.000507,8.7264727200,9.7455506000,7.7370767200,8.9837156800,419836613,3879543047.0400,2,54.372855,1.793722
2018-04-27,sz.000507,8.8649881600,10.1413090000,8.4395478800,9.7668815700,459793332,4372597684.5600,2,59.547632,8.717671
2018-05-31,sz.000507,9.6973310400,11.2175069100,9.4886794500,10.2537352800,678393463,7030865641.3300,2,91.856336,4.984741
2018-06-29,sz.000507,10.1046984300,10.3829005500,8.2467057000,9.3197710200,382285040,3622938342.6900,2,49.509567,-9.108527
2018-07-31,sz.000507,9.0117615300,9.0713762700,7.6505583000,8.4454215000,372579336,3118707647.1100,2,48.252585,-9.381663
2018-08-31,sz.000507,8.4056783400,9.2700920700,7.6108151400,8.0479899000,354675539,2987565847.5100,2,45.933873,-4.705882
2018-09-28,sz.000507,7.9883751600,8.3460636000,7.6604940900,8.3460636000,175944636,1419410222.4800,2,22.786512,3.703704
2018-10-31,sz.000507,8.0976688500,8.9422110000,7.0246035300,7.1537688000,365339925,2908673046.2300,2,47.315012,-14.285714
2018-11-30,sz.000507,7.1637045900,7.5810077700,7.0047319500,7.0842182700,327694488,2406222779.6600,2,42.439569,-0.972222
2018-12-28,sz.000507,7.1736403800,7.7101730400,6.5278140300,6.5576214000,257287853,1850275583.6500,2,33.321236,-7.433380
2019-01-31,sz.000507,6.5377498200,6.9848603700,6.3092266500,6.3589056000,167476080,1124391576.0900,2,21.689753,-3.030303
2019-02-28,sz.000507,6.3787771800,8.4454215000,6.3787771800,7.8890172600,584679640,4497647132.1100,2,75.721602,24.062500
2019-03-29,sz.000507,7.8691456800,8.2963846500,7.3822919700,7.8592098900,690807125,5452107362.4600,2,89.466126,-0.377834
2019-04-30,sz.000507,7.8989530500,8.7931741500,6.8457593100,7.0047319500,559591248,4482347129.2600,2,72.472416,-10.872314
2019-05-31,sz.000507,6.8159519400,6.8159519400,6.2595477000,6.3390340200,155450982,1017172412.3100,2,20.132388,-9.503546
2019-06-28,sz.000507,6.3390340200,6.3688413900,5.9813455800,6.1700000000,106964734,663216215.8800,2,13.852956,-2.666603
2019-07-31,sz.000507,6.2600000000,6.3900000000,5.9900000000,6.0300000000,105973864,652597583.4000,2,13.724700,-2.269044
2019-08-30,sz.000507,6.0200000000,6.0300000000,5.2000000000,5.6500000000,143699780,796986622.8200,2,18.610700,-6.301824
2019-09-30,sz.000507,5.6200000000,5.9000000000,5.3800000000,5.4400000000,110939698,631591062.0800,2,14.367900,-3.716814
2019-10-31,sz.000507,5.4300000000,6.4600000000,5.3900000000,5.8800000000,253465910,1529667677.1800,2,32.826100,8.088235
2019-11-29,sz.000507,5.8700000000,6.2000000000,5.6500000000,6.1700000000,192495318,1153341841.9500,2,24.930100,4.931973
2019-12-31,sz.000507,6.1700000000,6.8000000000,6.0100000000,6.1400000000,413256621,2625396008.2300,2,53.520600,-0.486224
2020-01-23,sz.000507,6.1800000000,6.2500000000,5.7500000000,5.7900000000,123650585,752821047.0900,2,16.014100,-5.700326
